NoRes,NoReplayGain,Downmix,ReplayGainFast,Freeformat,Stereo,CRC,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,MPEGMode,time
1,0,1,1,1,0,1,1,0,8,320,0,3,2.37
1,0,1,0,1,0,1,1,1,44,320,0,3,10.2
1,0,1,0,1,0,1,1,1,22,320,0,2,5.3
1,0,1,0,1,0,0,1,1,44,320,0,2,7.19
1,1,1,0,1,0,1,1,0,48,320,0,3,7.6
1,0,1,1,1,0,1,1,0,22,8,0,4,2.17
1,0,1,0,1,0,1,1,1,44,320,0,4,4.17
1,0,1,0,1,0,1,1,1,48,320,0,2,9.1
1,0,1,0,1,0,1,1,1,22,160,0,4,3.01
1,0,1,1,1,0,1,1,0,44,320,0,2,6.22
1,0,1,0,1,0,1,1,1,44,160,0,2,6.83
1,0,1,1,1,1,1,1,0,22,160,0,1,5.28
1,1,1,0,1,0,1,1,0,8,320,0,2,2.06
1,0,1,1,1,0,1,1,0,44,320,0,3,6.32
1,1,1,0,0,0,1,1,0,8,160,0,3,1.89
1,0,1,0,1,0,1,1,1,8,320,0,3,2.53
1,0,1,1,1,0,1,1,0,8,320,0,4,1.43
1,0,1,0,1,0,1,1,1,22,160,0,3,5.11
1,1,0,0,1,0,1,1,0,8,320,0,3,2.2
1,1,1,0,1,0,1,1,0,8,320,0,4,1.22
1,0,1,0,1,0,1,1,1,44,320,0,3,7.52
1,0,1,1,1,0,1,1,0,44,160,0,2,5.77
1,0,1,1,1,0,1,1,0,48,8,0,4,4.31
0,0,1,1,1,0,1,1,0,8,8,0,2,2.0
1,0,1,1,1,0,1,0,0,8,160,0,3,2.35
1,0,1,0,1,1,1,0,1,44,320,0,1,5.9
1,0,1,0,1,0,1,0,1,22,160,0,3,5.39
1,1,1,0,0,0,1,0,0,48,8,0,3,7.21
1,0,1,0,1,0,1,0,1,8,320,0,2,2.51
1,0,1,1,1,0,1,0,0,48,160,0,3,8.31
1,0,1,1,1,0,1,0,0,22,320,0,4,2.8
1,0,1,0,1,0,1,0,1,44,320,0,2,6.87
1,1,1,0,1,0,1,0,0,22,160,0,4,3.32
1,0,1,0,0,1,1,0,1,8,8,0,1,1.75
1,0,1,1,1,0,1,0,0,8,8,0,1,1.7
1,0,1,0,1,0,1,0,1,8,8,0,2,2.5
1,1,1,0,1,0,1,0,0,48,320,0,3,6.96
1,0,1,1,1,0,1,0,0,8,8,0,4,1.76
1,0,1,0,1,0,1,0,1,8,160,0,2,2.68
1,0,1,0,1,0,0,0,1,22,160,0,1,4.62
1,0,1,0,1,0,1,0,1,44,320,0,1,5.81
1,0,1,0,1,0,1,0,1,44,320,0,4,4.35
1,1,1,0,1,0,1,0,0,8,8,0,3,1.94
1,1,1,0,1,1,1,0,0,22,160,0,1,3.5
1,1,1,0,1,0,1,0,0,48,8,0,2,7.43
1,1,1,0,1,0,1,0,0,8,8,0,3,1.87
1,0,1,0,1,0,1,0,1,22,8,0,4,3.94
1,0,1,0,1,1,1,0,1,22,160,0,1,4.34
1,0,1,0,1,0,1,0,1,22,8,0,4,2.98
1,0,1,1,1,0,1,0,0,8,160,0,3,2.22
1,1,1,0,0,0,1,0,0,8,8,0,3,2.2
1,0,1,0,1,0,1,0,1,22,160,0,4,3.05
1,0,1,0,1,0,1,0,1,8,320,0,2,2.68
1,0,1,0,1,0,1,0,1,8,8,0,2,2.6
1,0,0,0,1,0,1,0,1,8,8,0,3,2.42
1,0,1,1,1,0,1,0,0,8,8,0,3,2.21
1,0,1,0,1,0,1,0,1,8,320,0,2,2.64
1,0,1,1,1,0,1,0,0,44,160,0,3,5.65
1,0,1,1,1,0,1,0,0,22,160,0,3,4.33
0,0,1,0,1,1,1,0,1,48,320,0,1,8.01
1,0,1,1,1,0,1,1,0,48,8,0,3,7.78
1,1,1,0,1,0,1,1,0,22,160,0,4,2.0
1,1,1,0,0,0,1,1,0,48,8,2,3,5.78
1,0,1,0,1,0,1,1,1,44,320,0,3,7.68
1,1,1,0,1,0,1,1,0,8,8,0,3,1.83
1,1,1,0,1,1,1,1,0,22,160,0,1,3.08
1,1,1,0,1,0,1,1,0,22,160,0,1,2.99
1,0,1,1,1,0,1,1,0,8,8,0,1,2.21
1,0,1,1,0,0,1,1,0,22,8,0,4,2.14
1,1,1,0,1,0,1,1,0,22,160,0,1,2.99
1,0,1,0,1,1,1,1,1,44,320,0,1,5.64
1,0,1,1,1,0,1,1,0,8,160,0,3,3.15
1,1,1,0,1,0,1,1,0,22,8,0,2,4.06
1,0,1,1,1,1,0,1,0,8,160,0,1,1.63
1,1,1,0,1,0,1,1,0,8,160,0,1,1.45
1,0,1,0,1,0,1,1,1,48,320,0,2,9.18
1,0,1,1,1,0,1,1,0,8,160,0,4,1.25
1,0,1,0,1,0,1,1,1,44,320,0,3,7.42
1,0,1,0,1,0,1,1,1,22,160,0,3,5.31
1,0,1,1,1,0,1,1,0,8,320,0,3,2.27
1,1,1,0,1,0,1,1,0,44,160,0,3,5.19
1,0,1,0,1,0,1,1,1,44,160,0,4,5.85
1,0,1,1,1,0,1,1,0,48,8,0,3,7.46
1,0,1,1,1,0,1,1,0,44,320,0,2,6.25
1,0,1,1,0,0,1,1,0,22,8,0,3,3.25
1,0,1,0,1,0,1,1,1,44,320,0,4,4.27
1,0,1,1,1,0,1,1,0,48,160,0,2,7.93
1,0,1,0,1,0,1,1,1,48,320,0,2,9.41
1,0,0,0,1,0,1,1,1,48,320,0,2,9.39
1,1,1,0,1,0,1,1,0,48,320,0,2,7.24
1,1,1,0,1,0,1,1,0,8,8,0,2,1.84
1,0,1,0,1,0,1,1,1,8,160,0,2,2.4
1,0,1,1,1,0,1,1,0,48,160,0,2,7.92
0,1,1,0,1,0,1,1,0,8,160,0,2,1.99
1,0,1,0,1,0,1,1,1,8,8,0,2,2.31
1,0,1,1,0,0,1,1,0,44,8,0,3,6.24
1,1,1,0,1,0,1,1,0,22,8,0,3,3.59
1,0,1,1,1,0,1,1,0,8,8,0,3,2.01
1,0,1,0,1,1,1,1,1,8,320,0,1,2.07
1,1,1,0,1,0,1,1,0,48,320,0,2,8.14
1,0,1,0,1,1,1,1,1,48,160,0,1,10.93
1,0,1,0,0,0,1,1,1,8,8,0,2,2.24
1,0,1,1,1,0,1,1,0,22,320,0,4,2.53
1,0,1,0,1,0,1,1,1,8,8,0,1,1.88
1,0,1,0,1,0,1,1,1,8,320,0,2,2.5
1,1,1,0,1,0,1,1,0,48,160,0,3,9.26
1,0,1,1,1,0,1,1,0,8,160,0,3,2.07
1,0,1,0,1,0,0,1,1,22,160,0,4,2.87
1,1,1,0,1,0,1,1,0,8,8,0,4,0.96
1,0,1,0,1,0,1,1,1,48,320,0,2,9.25
1,0,1,0,1,0,1,1,1,8,160,0,3,2.4
1,1,1,0,1,0,1,1,0,8,8,0,3,1.85
1,0,1,1,1,0,1,1,0,8,320,0,2,2.28
1,0,1,1,1,0,1,1,0,44,320,0,2,9.73
1,0,1,1,1,0,1,1,0,22,160,0,3,4.28
1,0,1,0,1,0,1,1,1,48,320,0,2,9.97
1,0,1,0,1,0,1,1,1,48,160,0,3,9.5
1,0,1,1,0,0,1,1,0,48,8,0,3,7.8
1,0,1,1,1,0,1,1,0,8,8,0,3,2.1
1,1,1,0,1,0,1,1,0,8,160,0,2,2.03
1,1,1,0,1,0,1,1,0,8,8,0,2,1.85
1,0,0,1,1,0,1,1,0,44,160,0,2,5.68
1,0,1,0,1,0,1,1,1,48,320,0,2,9.17
1,0,1,1,1,0,1,1,0,8,160,0,3,2.12
1,0,1,0,1,0,1,1,1,44,320,0,2,7.21
1,0,1,0,1,0,1,1,1,48,320,0,2,9.27
0,0,1,0,1,0,1,1,1,44,160,0,2,7.34
1,0,1,0,0,0,1,1,1,22,8,1,3,4.04
1,0,1,1,1,0,1,1,0,8,160,0,4,1.2
1,0,1,0,1,0,1,1,1,8,160,0,4,1.46
1,1,1,0,1,0,1,1,0,8,160,0,3,1.95
1,0,1,0,1,1,1,1,1,22,160,0,1,4.25
1,0,1,1,1,0,1,1,0,22,160,0,1,5.05
1,0,1,0,0,1,1,1,1,48,8,0,1,6.72
1,0,1,1,1,0,1,1,0,8,160,0,3,2.15
1,0,1,1,1,0,1,1,0,8,8,0,2,2.03
1,0,1,0,1,0,1,1,1,8,160,0,3,2.46
1,0,1,0,1,0,1,1,1,44,160,0,2,9.82
1,0,1,0,1,0,1,1,1,44,160,0,2,6.84
1,1,1,0,1,0,0,1,0,8,8,0,3,1.86
1,1,1,0,1,0,1,1,0,22,8,0,3,3.8
1,0,1,0,1,0,1,1,1,22,160,0,2,5.04
1,0,1,0,1,0,1,1,1,8,8,0,3,2.38
1,0,1,0,1,0,1,1,1,48,160,0,1,7.66
1,1,1,0,1,1,1,1,0,8,160,0,1,1.43
1,0,1,0,1,0,1,1,1,22,160,0,2,7.02
1,0,1,0,1,0,1,1,1,44,160,0,2,6.81
1,0,1,1,1,0,1,1,0,22,160,0,2,4.3
1,1,1,0,1,0,1,1,0,8,8,0,3,1.81
1,1,1,0,0,0,1,1,0,8,8,2,3,1.37
1,0,1,1,1,0,1,1,0,44,160,0,2,6.34
1,0,1,1,1,0,1,1,0,48,160,0,2,7.98
1,0,1,0,1,0,1,1,1,48,160,0,2,9.2
1,1,0,0,1,1,1,1,0,48,8,0,1,7.13
1,0,1,0,1,0,1,1,1,22,160,0,1,4.24
1,0,1,0,1,1,1,1,1,8,160,0,1,2.06
0,0,1,0,1,0,1,1,1,8,8,0,3,2.39
1,1,1,0,0,1,1,1,0,22,8,2,1,2.4
1,0,1,1,0,0,1,1,0,8,8,0,3,2.06
1,0,1,1,0,1,1,1,0,22,8,0,1,3.39
1,0,1,0,0,0,1,1,1,8,8,1,1,1.65
1,0,1,0,0,0,1,1,1,22,8,0,1,4.66
1,0,1,0,0,0,1,1,1,44,8,0,2,7.39
1,0,1,0,0,1,1,1,1,22,8,0,1,3.99
1,0,1,0,0,0,1,1,1,48,8,0,3,9.21
1,0,1,0,0,0,1,1,1,44,8,0,3,5.46
1,1,1,0,0,0,1,1,0,22,8,0,3,5.52
1,0,1,0,0,0,1,1,1,22,8,1,2,4.03
1,0,1,0,0,0,0,1,1,48,8,0,4,4.98
1,0,1,0,0,1,1,1,1,8,8,0,1,1.84
1,0,1,1,0,1,1,1,0,48,8,0,1,6.67
1,0,1,1,0,0,1,1,0,22,8,0,1,3.18
1,0,1,0,0,1,1,1,1,22,8,0,1,3.6
1,1,1,0,0,0,1,1,0,22,8,0,1,2.88
1,1,1,0,0,0,1,1,0,48,8,0,2,6.95
1,0,1,0,0,0,1,1,1,48,8,0,4,6.77
1,1,1,0,0,0,1,1,0,48,8,1,3,5.54
1,0,1,0,0,0,1,1,1,22,8,1,2,4.03
1,1,1,0,0,0,1,1,0,8,8,2,3,1.36
1,1,1,0,0,0,1,1,0,44,8,0,3,5.24
1,0,1,1,0,0,1,1,0,48,8,0,3,7.86
1,0,1,0,0,0,1,1,1,8,8,0,2,1.88
1,0,1,0,0,0,1,1,1,48,8,0,2,9.19
1,1,0,0,0,0,1,1,0,48,8,0,4,3.36
1,1,1,0,0,0,1,1,0,44,8,0,3,5.15
1,0,1,1,0,0,1,1,0,48,8,0,3,7.92
1,0,1,0,0,0,1,1,1,44,8,0,2,7.12
1,0,1,1,0,0,1,1,0,44,8,0,3,5.75
0,0,1,0,0,0,1,1,1,44,8,0,3,6.93
1,0,1,1,1,0,1,1,0,22,8,0,3,4.15
1,0,1,0,1,1,1,1,1,22,320,0,1,4.32
1,0,1,0,1,0,1,1,1,22,8,0,1,3.97
1,0,1,0,1,0,1,1,1,48,320,0,2,12.52
1,1,1,0,0,1,1,1,0,22,8,2,1,2.38
1,0,1,0,1,0,1,1,1,44,160,0,2,6.84
1,0,1,1,1,0,1,1,0,48,8,0,2,7.96
1,0,1,1,1,0,1,1,0,8,8,0,3,2.06
1,0,1,1,1,1,1,1,0,8,160,0,1,2.6
1,0,1,0,1,1,1,1,1,8,320,0,1,2.11
1,0,1,0,1,0,0,1,1,44,160,0,2,7.06
1,0,1,1,1,0,1,1,0,8,8,0,3,1.95
1,0,1,1,1,1,1,1,0,48,320,0,1,7.22
1,0,1,1,1,0,1,1,0,22,320,0,1,3.8
1,0,1,0,1,1,1,1,1,44,160,0,1,5.53
1,1,1,0,1,0,1,1,0,8,8,0,2,2.44
1,0,1,1,1,1,1,1,0,44,320,0,1,4.81
1,1,1,0,1,0,1,1,0,22,8,0,4,1.72
1,0,1,0,1,0,1,1,1,22,160,0,4,2.84
1,0,1,0,0,0,1,1,1,22,8,2,2,4.04
1,0,1,0,1,0,1,1,1,8,160,0,1,2.03
1,0,1,1,1,0,1,1,0,44,320,0,2,6.07
1,0,1,0,1,0,1,1,1,22,320,0,2,5.27
1,0,0,1,1,0,1,1,0,22,160,0,2,4.25
1,0,1,1,1,0,1,1,0,8,320,0,3,2.19
1,0,1,0,1,0,1,1,1,44,320,0,2,7.27
1,0,1,1,1,0,1,1,0,48,320,0,2,8.13
1,0,1,0,1,0,1,1,1,8,8,0,3,2.23
0,0,1,0,1,0,1,1,1,22,160,0,1,4.3
1,0,1,1,1,0,1,1,0,8,8,0,4,1.11
1,0,1,0,1,0,1,1,1,22,320,0,1,4.4
1,0,1,1,1,0,1,1,0,22,320,0,2,5.45
1,1,1,0,0,1,1,1,0,22,8,0,1,2.86
1,1,1,0,1,0,1,1,0,44,320,0,2,5.45
1,0,1,1,1,0,1,1,0,22,320,0,4,2.51
1,1,1,0,1,0,1,1,0,8,320,0,3,2.02
1,0,1,0,1,0,1,1,1,8,320,0,2,3.56
1,0,1,0,1,0,1,1,1,22,320,0,1,4.37
1,1,1,0,1,0,0,1,0,8,8,0,3,1.85
1,0,1,1,1,0,1,1,0,48,320,0,3,8.79
1,1,1,0,1,0,1,1,0,22,320,0,2,3.98
1,0,1,0,1,0,1,1,1,22,320,0,2,5.66
1,1,1,0,1,0,1,1,0,8,320,0,3,2.04
1,1,1,0,1,0,1,1,0,22,8,0,4,1.72
1,0,1,1,1,0,1,1,0,8,320,0,3,2.25
1,0,1,0,1,0,1,1,1,48,320,0,2,9.2
1,0,1,0,1,0,1,1,1,44,320,0,2,10.21
1,0,1,1,1,0,1,1,0,8,320,0,3,2.23
1,0,1,0,1,0,1,1,1,48,320,0,2,9.86
1,0,1,1,0,0,1,1,0,48,8,0,3,7.67
1,0,1,0,1,0,1,1,1,22,160,0,2,5.17
1,0,1,0,1,0,1,1,1,22,160,0,1,4.35
1,1,1,0,1,0,1,1,0,22,320,0,2,4.31
1,0,0,1,1,0,1,1,0,8,320,0,3,2.16
1,1,1,0,1,1,1,1,0,22,320,0,1,3.13
1,0,1,0,1,1,1,1,1,44,320,0,1,5.8
1,0,1,0,1,0,1,1,1,44,320,0,2,7.54
1,0,1,1,1,0,1,1,0,22,160,0,2,4.27
0,0,1,0,1,0,1,1,1,44,160,0,2,7.25
1,0,1,1,1,0,1,1,0,22,320,0,1,3.6
1,0,1,0,0,1,1,1,1,22,8,0,1,3.98
1,0,1,1,1,0,1,1,0,22,160,0,3,4.22
1,0,1,0,1,0,1,1,1,44,320,0,3,7.3
1,1,1,0,1,0,1,1,0,8,8,0,4,1.43
1,0,1,0,1,0,1,1,1,22,320,0,4,3.12
1,0,1,0,1,0,0,1,1,44,320,0,3,7.11
1,0,1,0,1,0,1,1,1,8,160,0,3,2.38
1,1,1,0,1,0,1,1,0,48,8,0,3,6.97
1,0,1,0,1,0,1,1,1,22,320,0,1,4.29
1,0,1,0,1,0,1,1,1,44,320,0,3,7.16
1,0,1,0,1,0,1,1,1,44,160,0,4,3.97
1,1,1,0,1,0,1,1,0,8,8,0,1,1.32
1,0,1,1,1,0,1,1,0,22,8,0,3,4.15
1,0,1,1,1,0,1,1,0,8,160,0,1,2.66
1,0,1,1,1,1,1,1,0,8,320,0,1,1.76
1,0,1,0,1,0,1,1,1,22,8,0,1,3.93
1,0,1,0,1,0,1,1,1,8,8,0,4,1.33
1,0,1,1,0,0,1,1,0,8,160,0,3,2.05
1,0,1,1,1,0,1,1,0,8,8,0,3,2.11
1,0,1,0,1,1,1,1,1,48,320,0,1,8.04
1,0,1,0,1,0,1,1,1,8,8,0,3,2.29
1,0,0,0,1,1,1,1,1,48,320,0,1,7.99
1,0,1,1,1,0,1,1,0,8,8,0,3,2.03
1,0,1,0,1,1,1,1,1,44,320,0,1,5.66
1,0,1,1,1,0,1,1,0,8,160,0,3,2.27
1,0,1,1,1,0,1,1,0,22,160,0,3,4.32
0,0,1,0,1,0,1,1,1,22,160,0,1,4.47
1,0,1,0,1,0,1,1,1,48,160,0,2,13.5
1,0,1,1,0,1,1,1,0,22,8,2,1,2.97
1,1,1,0,1,0,1,1,0,48,320,0,2,7.5
1,0,1,0,1,0,1,1,1,44,160,0,4,4.09
1,1,1,0,1,0,1,1,0,22,8,0,2,3.77
1,0,1,0,1,0,1,1,1,22,320,0,4,4.47
1,0,1,0,1,0,1,1,1,44,160,0,4,3.86
1,0,1,1,1,0,0,1,0,44,320,0,4,3.33
1,1,1,0,1,1,1,1,0,8,160,0,1,1.45
1,1,1,0,1,1,1,1,0,22,320,0,1,3.34
1,0,1,0,1,0,1,1,1,22,8,0,1,3.98
1,0,1,0,1,0,1,1,1,44,320,0,2,7.39
1,0,1,0,1,0,1,1,1,8,8,0,2,2.33
1,0,1,0,1,1,1,1,1,8,320,0,1,2.15
1,0,1,0,1,0,1,1,1,8,320,0,2,2.58
1,0,1,0,1,0,1,1,1,48,8,0,4,5.04
1,0,1,1,1,0,1,1,0,8,160,0,3,2.12
1,0,1,0,0,0,1,1,1,8,8,0,2,2.22
1,1,1,0,1,0,1,1,0,44,320,0,3,5.16
1,1,1,0,1,0,1,1,0,22,8,0,1,2.82
1,0,1,0,1,0,1,1,1,48,320,0,2,9.29
1,1,0,0,1,0,1,1,0,22,160,0,4,1.8
1,0,1,1,1,0,1,1,0,48,8,0,3,7.31
1,0,1,1,1,0,1,1,0,8,160,0,3,2.28
1,0,1,0,1,0,1,1,1,48,160,0,4,5.86
1,0,1,1,1,0,1,1,0,48,8,0,3,7.67
0,0,1,1,1,0,1,1,0,8,160,0,3,2.09
1,0,1,0,0,0,1,1,1,48,8,0,2,11.68
1,0,1,0,1,1,1,1,1,48,320,0,1,12.75
1,0,1,0,1,0,1,1,1,44,160,0,1,8.16
1,0,1,1,1,0,1,1,0,8,160,0,2,2.99
1,0,1,0,1,0,1,1,1,48,320,0,2,14.95
1,0,1,0,1,1,0,1,1,8,160,0,1,3.2
1,1,1,0,1,0,1,1,0,8,8,0,3,2.54
1,0,1,1,1,0,1,1,0,8,320,0,3,3.07
1,1,1,0,1,0,1,1,0,22,160,0,2,5.41
1,0,1,0,1,0,1,1,1,22,8,0,2,5.33
1,0,1,0,1,0,1,1,1,22,160,0,1,6.08
1,0,1,0,1,0,1,1,1,48,160,0,4,7.62
1,0,1,1,1,0,1,1,0,48,160,0,3,10.13
1,1,1,0,1,0,1,1,0,22,8,0,4,2.38
1,1,1,0,1,1,1,1,0,22,8,0,1,3.15
1,1,1,0,1,0,1,1,0,22,8,0,2,4.03
1,1,1,0,1,0,1,1,0,8,160,0,1,2.37
1,0,1,0,0,0,1,1,1,44,8,2,3,8.96
1,0,1,1,1,0,1,1,0,48,8,0,2,7.65
1,1,1,0,1,0,1,1,0,44,160,0,2,7.05
1,0,1,0,1,0,1,1,1,22,8,0,4,3.45
1,0,0,0,1,0,1,1,1,8,320,0,2,3.62
1,0,1,0,1,0,1,1,1,8,160,0,3,3.56
1,0,1,1,1,0,1,1,0,44,160,0,4,3.94
1,0,1,0,1,0,1,1,1,48,160,0,2,11.92
1,0,1,0,1,0,1,1,1,8,160,0,4,2.13
1,0,1,1,0,0,1,1,0,8,8,1,4,1.03
1,0,1,0,0,0,1,1,1,44,8,0,3,7.5
1,0,1,0,0,0,1,1,1,44,8,0,2,5.47
1,0,1,0,0,0,1,1,1,8,8,0,4,1.88
1,1,1,0,0,0,1,1,0,48,8,2,2,5.53
1,1,1,0,0,0,0,1,0,48,8,0,3,7.09
1,1,1,0,0,0,1,1,0,8,8,2,2,1.36
1,0,1,0,0,0,1,1,1,8,8,0,3,1.85
1,0,1,0,0,0,1,1,1,44,8,0,3,6.92
1,1,1,0,0,0,1,1,0,22,8,0,2,3.66
1,0,1,0,0,0,1,1,1,8,8,0,1,1.81
1,0,1,1,0,0,1,1,0,44,8,0,3,5.8
1,1,1,0,0,1,1,1,0,44,8,0,1,6.02
1,1,1,0,0,0,1,1,0,44,8,0,3,5.56
1,0,1,1,0,0,1,1,0,48,8,0,2,7.73
1,0,1,0,0,0,1,1,1,48,8,0,3,9.23
1,1,1,0,0,0,1,1,0,22,8,0,3,2.83
1,1,1,0,0,0,1,1,0,44,8,0,3,5.36
1,0,1,0,0,0,1,1,1,44,8,0,2,6.89
1,0,1,0,0,0,1,1,1,8,8,1,2,1.88
1,0,0,0,0,0,1,1,1,8,8,1,4,1.21
1,0,1,1,0,1,1,1,0,8,8,1,1,1.33
1,0,1,1,0,1,1,1,0,8,8,0,1,1.49
1,0,1,1,0,0,1,1,0,22,8,0,1,2.81
1,0,1,0,0,0,1,1,1,22,8,2,3,4.12
0,0,1,1,0,0,1,1,0,22,8,0,3,4.15
1,1,1,0,1,0,1,1,0,8,8,0,2,1.79
1,0,1,1,1,0,1,1,0,44,320,0,2,6.3
1,0,1,1,1,0,1,1,0,8,320,0,2,2.92
1,0,1,1,1,1,1,1,0,8,160,0,1,1.73
1,0,1,0,1,0,0,1,1,44,320,0,2,7.7
1,0,1,0,1,0,1,1,1,48,160,0,4,5.13
1,0,1,1,1,0,1,1,0,44,320,0,4,3.59
1,1,1,0,1,0,1,1,0,8,320,0,2,2.05
1,0,1,1,1,0,1,1,0,22,160,0,2,4.61
1,1,1,0,1,0,1,1,0,8,8,0,3,2.06
1,1,1,0,1,0,1,1,0,8,8,0,2,1.83
1,0,1,1,1,0,1,1,0,22,160,0,2,5.86
1,0,1,1,1,1,1,1,0,8,8,0,1,1.52
1,0,1,0,1,0,1,1,1,22,160,0,3,5.08
1,0,1,1,1,0,1,1,0,44,160,0,4,3.16
1,0,1,1,0,0,1,1,0,22,8,0,3,4.11
1,0,1,1,1,0,1,1,0,48,320,0,2,7.97
1,0,1,0,1,0,1,1,1,22,8,0,4,2.69
1,0,1,0,1,0,1,1,1,8,160,0,2,2.52
1,1,0,0,1,0,1,1,0,8,320,0,3,2.0
1,0,1,0,1,0,1,1,1,22,8,0,2,4.99
1,0,1,0,1,0,1,1,1,44,8,0,4,3.78
1,1,1,0,1,0,1,1,0,8,160,0,2,1.98
1,0,1,1,1,0,1,1,0,44,320,0,4,3.36
0,0,1,0,1,0,1,1,1,8,320,0,1,2.14
1,1,1,0,1,0,1,1,0,48,320,0,2,7.37
1,1,1,0,1,0,1,1,0,48,320,0,2,11.0
1,0,1,0,1,0,1,1,1,8,8,0,3,2.42
1,0,1,1,1,0,0,1,0,8,8,0,4,1.16
1,0,1,0,1,0,1,1,1,48,320,0,3,9.31
1,1,1,0,1,0,1,1,0,22,320,0,2,3.99
1,1,1,0,1,0,1,1,0,22,160,0,1,3.08
1,1,1,0,1,0,1,1,0,48,8,0,3,7.98
1,0,1,1,1,0,1,1,0,22,8,0,4,2.19
1,1,1,0,1,0,1,1,0,48,320,0,2,7.35
1,0,1,0,1,0,1,1,1,48,160,0,2,13.41
1,1,1,0,1,0,1,1,0,8,8,0,3,1.76
1,0,1,0,1,0,1,1,1,22,160,0,2,5.16
1,0,1,1,1,0,1,1,0,8,320,0,3,2.37
1,0,1,0,0,0,1,1,1,48,8,0,3,9.29
1,0,1,0,1,0,1,1,1,22,160,0,4,2.84
1,0,1,1,1,0,1,1,0,44,8,0,4,3.13
1,0,1,0,1,0,1,1,1,8,8,0,4,1.34
1,0,1,1,1,0,1,1,0,8,8,0,2,2.0
1,0,1,0,1,0,1,1,1,48,320,0,3,9.4
1,1,1,0,1,0,1,1,0,48,160,0,3,7.13
1,0,1,0,1,0,1,1,1,22,8,0,2,4.86
1,1,1,0,1,0,1,1,0,48,8,0,2,7.77
1,1,1,0,1,0,0,1,0,48,8,0,1,9.05
1,0,1,0,1,0,1,1,1,8,160,0,4,1.6
1,0,1,0,1,1,1,1,1,48,320,0,1,8.42
1,0,1,1,1,0,1,1,0,44,320,0,3,6.28
1,1,1,0,1,0,1,1,0,8,160,0,3,1.93
1,0,1,0,1,0,1,1,1,22,160,0,3,5.29
1,0,1,0,1,0,1,1,1,48,320,0,1,7.94
1,0,1,0,1,0,1,1,1,48,320,0,3,15.62
1,1,1,0,1,0,1,1,0,8,8,0,2,1.87
1,0,1,0,1,0,1,1,1,22,8,0,2,5.0
1,1,1,0,1,1,1,1,0,22,160,0,1,4.67
1,0,1,0,0,0,1,1,1,8,8,0,1,1.62
1,0,1,0,1,0,1,1,1,44,160,0,3,7.25
1,0,1,0,1,0,1,1,1,44,8,0,4,3.78
1,0,0,0,1,0,1,1,1,48,320,0,2,9.32
1,0,1,0,1,1,1,1,1,48,320,0,1,8.23
1,1,1,0,1,0,1,1,0,8,8,0,2,1.88
1,1,1,0,1,0,1,1,0,8,160,0,3,1.92
1,0,1,1,1,0,1,1,0,22,320,0,3,4.51
0,0,1,0,1,0,1,1,1,8,8,0,2,2.39
1,0,1,0,1,0,1,1,1,44,160,0,2,11.09
1,0,1,1,1,0,0,1,0,48,160,0,2,10.2
1,1,1,0,1,0,1,1,0,44,8,0,4,2.64
1,0,1,1,1,0,1,1,0,8,8,0,1,2.21
1,1,1,0,1,0,1,1,0,22,8,0,4,2.53
1,0,1,1,1,0,1,1,0,44,160,0,2,8.0
1,0,1,1,1,0,1,1,0,22,8,0,3,4.43
1,1,1,0,1,0,1,1,0,8,8,0,4,1.48
1,0,1,0,1,0,1,1,1,48,160,0,3,11.9
1,0,1,0,1,0,1,1,1,22,160,0,4,3.55
1,0,1,0,1,0,1,1,1,44,320,0,1,9.15
1,0,1,0,1,1,1,1,1,22,160,0,1,6.08
1,0,1,0,1,0,1,1,1,22,160,0,1,6.42
1,1,1,0,0,0,1,1,0,22,8,0,1,3.97
1,1,1,0,1,0,1,1,0,8,8,0,2,2.76
1,1,1,0,1,0,1,1,0,48,160,0,1,9.25
1,1,1,0,1,0,1,1,0,8,320,0,3,2.96
1,0,0,1,1,0,1,1,0,8,160,0,1,2.68
1,1,1,0,1,0,1,1,0,8,160,0,4,1.57
1,1,1,0,1,0,1,1,0,48,320,0,1,9.71
1,0,1,1,1,0,1,1,0,8,8,0,2,2.65
0,0,1,0,1,0,1,1,1,44,320,0,2,9.12
1,0,1,1,1,0,0,1,0,8,160,0,3,2.16
1,0,1,0,1,0,1,1,1,44,320,0,3,7.4
1,0,1,1,1,0,1,1,0,8,320,0,3,2.34
1,0,1,0,1,0,1,1,1,48,320,0,3,9.2
1,0,1,0,1,0,1,1,1,22,320,0,4,2.97
1,0,1,0,1,1,1,1,1,22,320,0,1,4.6
1,1,1,0,1,0,1,1,0,48,8,0,3,7.24
1,0,1,1,1,0,1,1,0,22,320,0,3,4.47
1,0,1,0,1,0,1,1,1,44,160,0,1,5.38
1,0,1,0,0,0,1,1,1,44,8,1,3,5.5
1,0,1,0,1,0,1,1,1,8,8,0,3,2.27
1,0,1,0,1,1,1,1,1,48,320,0,1,7.96
1,0,1,0,1,0,1,1,1,8,8,0,3,2.33
1,1,0,0,1,0,1,1,0,22,160,0,2,3.87
1,0,1,0,1,0,1,1,1,8,160,0,3,2.48
1,0,1,0,1,0,1,1,1,22,160,0,4,2.85
1,0,1,1,1,0,1,1,0,22,320,0,1,3.56
1,0,1,0,1,0,1,1,1,44,320,0,2,7.28
