new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,performance
5,1,0,0,1,10,8,2,9108.6
2,0,0,0,1,100,512,0,4690.6
1,1,1,0,1,60,512,0,17692.2
5,0,1,1,0,10,2,2,9155.8
1,1,1,0,1,30,2048,2,17915.4
5,0,0,1,0,30,8,8,121267.6
4,0,0,0,0,90,1,8,82083.4
1,0,1,1,1,100,64,2,17783.8
4,0,1,0,1,30,64,0,8994.2
4,1,0,0,0,90,16,2,8986.2
1,0,1,0,0,40,128,10,101314.6
2,1,1,1,1,90,64,2,17679.4
1,0,1,0,1,50,256,6,89673.4
5,0,1,1,1,80,16,2,9179.4
1,1,0,0,1,60,4096,2,17780.8
2,1,1,1,0,80,256,10,102811.6
3,1,0,0,0,50,16,0,12320.0
3,1,0,1,1,70,4,8,37577.2
1,1,1,0,0,50,8,8,86297.6
4,0,1,0,1,70,16,6,20718.2
5,1,0,0,0,80,4096,4,9147.6
3,0,0,1,0,50,64,0,12208.0
2,1,1,0,0,30,32,8,99385.6
1,1,1,0,0,30,16,0,17803.2
1,0,0,0,1,30,256,4,11955.0
2,0,1,0,0,40,32,0,4922.8
1,0,0,0,0,50,4096,10,101413.4
3,1,1,1,1,80,4,6,13525.8
2,1,0,0,0,80,2,6,73549.2
2,1,0,0,0,80,16,10,95433.8
2,0,1,0,0,70,4096,4,4356.6
5,0,0,1,1,50,64,6,47711.4
5,1,1,0,0,80,1024,2,9191.4
3,0,0,1,0,40,2,4,13084.8
5,1,1,1,1,70,128,0,9171.6
3,1,0,0,1,50,4096,10,48882.6
3,1,1,1,1,30,1024,8,38170.0
1,0,1,1,1,20,1024,4,12021.4
3,0,0,1,0,70,2048,4,12394.0
3,1,0,0,0,100,32,8,37866.6
3,0,0,1,1,0,2048,6,20805.2
4,1,1,0,0,40,4096,0,8946.2
4,1,0,0,0,40,256,0,9017.4
2,0,0,1,0,30,512,8,103249.6
5,0,0,1,1,10,256,8,121468.0
3,1,0,0,1,50,8,10,47584.0
1,0,1,1,1,50,4,8,114283.2
3,0,1,1,0,70,32,8,38022.2
3,1,1,0,1,30,512,8,38327.4
5,0,1,0,1,100,1024,2,9173.4
3,1,0,0,1,50,16,10,48003.2
5,0,1,1,0,100,32,2,9125.8
1,0,0,0,0,40,32,2,17735.6
4,1,1,1,0,100,256,2,35671.2
4,0,0,1,1,0,2048,10,420723.4
4,1,0,0,1,10,512,10,144199.8
5,0,0,1,0,0,64,10,299453.2
5,0,0,0,1,60,32,6,47783.4
4,0,0,1,1,100,32,10,415089.6
1,0,0,0,0,90,1024,2,17697.4
5,0,0,1,0,30,1024,0,9166.6
1,0,1,0,1,40,1,6,78343.4
1,1,0,1,0,30,1,10,125232.8
5,0,0,0,0,60,64,10,300811.8
4,0,0,0,1,10,4096,10,144254.2
4,1,1,0,0,90,16,10,120464.4
2,0,0,1,1,40,1,10,125365.6
1,0,1,0,1,0,256,8,85609.0
5,0,1,1,1,60,1,0,9147.4
1,1,0,1,0,80,512,8,102613.4
4,1,1,0,0,20,4,6,23722.6
2,0,1,0,0,60,8,6,76651.8
2,0,1,0,1,80,32,0,4691.2
5,1,0,1,0,30,1,8,121441.6
3,1,1,0,0,30,2048,0,12056.0
3,1,0,1,0,50,4096,6,10746.6
4,1,1,1,1,20,64,8,124107.2
1,0,1,1,1,10,512,8,105615.6
4,0,1,1,1,20,64,8,124109.4
3,1,0,1,0,60,512,0,12046.0
4,1,0,0,1,100,4096,0,8912.4
3,1,0,0,0,100,4,8,37568.4
1,0,1,1,0,30,1,6,116345.8
4,1,0,1,1,90,32,4,43500.0
5,1,1,1,0,60,4096,0,9240.0
5,0,0,1,1,10,1024,10,299064.6
1,1,1,0,1,50,32,4,11844.4
2,1,0,0,1,100,2,0,7474.4
5,0,0,1,0,0,32,4,9243.4
1,1,0,0,0,10,2,8,80167.6
3,0,0,0,1,40,64,2,12243.2
2,1,1,1,1,20,1024,4,12089.2
3,0,1,0,1,90,4,8,37567.2
5,1,1,0,1,30,2048,0,9166.0
3,0,1,0,0,90,2,8,39211.2
4,0,0,0,0,0,2,2,11960.8
1,0,0,1,0,90,32,8,103539.8
2,1,0,0,0,100,2,6,73548.0
4,0,1,0,1,40,4096,2,8967.2
1,0,1,1,1,20,8,8,109590.6
1,0,1,0,0,70,512,8,100352.4
1,0,1,1,1,0,2048,8,131839.2
3,0,0,1,1,30,4,2,12839.0
4,1,1,0,1,50,32,8,40306.6
2,1,1,1,0,60,2048,8,102732.2
5,1,1,1,0,50,2048,8,122205.4
1,1,0,0,1,0,64,6,82505.0
3,0,1,0,1,90,1,0,14366.2
3,0,0,1,0,0,1024,8,44525.2
2,1,1,1,1,30,512,10,103358.6
2,1,1,0,0,50,32,4,4643.0
1,0,1,0,1,60,32,8,99832.2
5,1,0,0,1,60,512,6,47609.8
5,1,0,0,0,50,32,8,121375.4
4,1,1,1,0,0,32,4,39481.8
4,1,0,0,1,60,256,2,8963.2
3,0,1,1,0,50,256,8,37956.0
2,1,1,1,0,10,2,10,117754.4
3,0,1,0,1,60,128,4,12075.0
5,0,0,0,0,100,2,0,9139.0
5,1,1,0,0,50,2,4,9147.2
4,0,0,1,0,20,512,2,35947.8
5,1,1,1,0,100,1024,10,303474.6
5,1,1,0,1,70,64,2,9147.6
4,0,0,1,0,70,2048,10,416358.2
4,1,0,1,1,90,256,8,125242.0
5,0,1,1,0,100,1,8,121130.2
2,1,1,0,0,50,2048,6,89236.0
5,1,1,1,0,70,1,6,47428.0
4,0,0,1,1,30,512,6,49195.0
1,1,0,1,0,50,128,4,11830.0
3,1,1,0,1,30,128,8,38274.4
4,0,1,0,0,20,4096,8,41981.2
4,1,1,1,0,40,8,8,124554.4
5,1,1,1,0,90,2048,2,9231.8
1,0,0,1,0,40,256,8,103113.2
4,0,0,1,1,60,32,6,49529.2
5,1,0,0,1,0,8,6,47560.8
2,1,0,0,1,0,1,4,18064.2
1,1,1,0,0,40,4096,8,102036.2
4,0,0,0,1,70,1,6,34910.4
3,0,1,0,0,10,64,10,50366.0
4,0,1,0,0,70,2048,0,8894.0
5,0,1,0,0,30,1024,10,302188.8
3,0,0,0,0,0,2,2,15977.6
2,0,1,1,1,50,4,0,17593.4
3,0,0,0,0,30,4,0,12871.4
3,0,1,0,1,10,256,4,12572.6
4,1,0,1,0,20,64,2,35894.0
2,0,0,0,1,0,64,4,18036.2
3,1,0,0,0,30,1,10,50087.8
4,1,0,1,0,10,512,8,124278.4
5,0,0,0,1,60,16,10,302225.6
3,1,1,0,0,50,64,8,38160.0
5,1,1,1,0,70,1,8,121494.8
3,0,0,0,1,10,128,4,12419.8
3,0,0,0,1,70,64,4,12183.0
1,0,1,0,1,30,256,0,17688.6
5,0,0,1,1,30,256,0,9241.8
1,0,0,0,0,60,32,2,17702.2
3,1,1,1,0,80,512,10,48656.2
2,0,0,0,0,80,4096,2,4708.0
2,1,0,0,1,80,256,4,4312.8
5,1,0,1,1,70,16,2,9244.2
5,0,0,0,1,40,64,8,122022.6
3,0,0,1,1,30,4096,6,10742.8
2,0,1,0,0,70,4,8,81136.4
1,1,1,0,1,80,2048,2,17805.2
5,1,1,0,0,70,8,0,9134.6
3,1,0,1,0,40,256,4,12031.8
2,0,1,0,0,70,64,10,101552.6
3,1,0,1,0,50,8,8,37505.2
3,0,1,0,1,40,1,6,18277.6
4,0,0,0,1,30,512,2,9025.6
5,0,0,1,0,0,128,8,121751.0
2,1,1,0,1,30,32,2,4947.4
5,0,1,0,1,60,256,8,122089.0
4,0,1,0,0,90,1024,10,111908.2
2,1,1,0,1,20,16,8,96767.6
5,0,0,0,0,50,1024,8,121720.6
4,0,1,0,0,50,4096,8,39524.0
2,0,1,1,0,20,16,2,17634.6
3,0,1,0,0,100,2,4,13107.0
4,0,0,0,0,20,4,0,9441.6
1,1,1,0,1,80,2048,6,89871.0
3,0,0,1,0,40,1024,8,38122.8
4,0,1,1,1,30,4096,0,35822.6
2,0,0,0,0,100,2048,8,101104.2
2,0,1,0,0,0,32,2,11386.4
5,0,1,1,0,70,16,6,47834.2
4,0,0,0,0,0,256,4,22083.6
4,0,1,0,1,0,2048,6,27543.6
4,1,1,0,0,10,2048,0,9251.0
1,1,0,1,0,30,4096,6,91493.2
2,1,0,1,1,50,256,2,17637.4
5,1,1,0,1,40,1,0,9082.4
1,1,1,0,1,70,16,4,11913.8
4,1,1,0,1,20,4,4,15205.4
3,1,1,1,1,20,2,2,13354.4
3,0,0,1,0,60,64,4,12132.2
1,1,0,1,0,30,128,8,103447.0
1,0,1,0,0,90,1024,2,17688.4
3,0,1,0,0,60,1024,4,12115.4
1,0,0,0,1,10,16,4,12476.8
1,1,1,1,0,80,256,8,102641.6
5,0,0,0,0,100,4,6,47451.6
2,1,0,1,1,20,1024,4,12099.2
5,0,1,0,0,70,1,4,9138.4
3,1,0,1,0,30,256,0,12252.0
4,1,1,0,0,20,64,2,9129.2
3,0,0,0,0,80,4,2,12775.6
5,1,1,0,1,100,1,2,9147.6
1,0,0,1,0,100,128,2,17705.2
1,1,0,1,0,70,16,0,17777.8
5,0,0,1,0,0,1,8,121586.4
2,0,0,1,0,70,16,4,12026.6
4,1,1,1,1,70,1,8,123631.4
2,0,1,1,0,50,1,8,125318.6
2,1,1,0,1,10,512,10,99607.0
4,0,0,1,0,100,2,10,416872.6
2,1,0,0,1,40,32,0,4951.2
5,0,0,1,0,40,4096,6,47509.6
1,1,1,1,1,0,4,10,131536.0
2,1,1,1,1,70,64,10,102666.8
5,1,0,1,0,90,64,4,9155.2
4,1,0,1,1,50,8,8,124780.8
5,1,1,0,1,70,512,8,121606.6
1,0,1,1,0,70,1024,10,103119.2
1,1,1,0,0,10,16,8,96671.0
3,1,0,1,1,90,256,10,48126.4
2,1,1,1,0,30,64,4,11935.0
5,0,1,0,0,90,256,6,47615.2
1,1,0,0,0,50,256,2,17704.0
5,0,0,0,1,20,8,6,47647.0
3,1,0,0,1,0,32,2,15904.6
4,1,0,1,0,40,1024,10,415049.2
3,1,0,0,0,70,64,2,12076.2
3,1,0,0,1,50,32,4,12206.0
4,1,0,1,0,100,512,6,49615.2
2,1,0,1,0,80,1,4,15255.4
4,1,1,1,1,0,1,2,35419.0
4,0,1,1,0,100,4,8,124074.8
4,0,1,0,0,40,2,2,9562.2
5,0,0,0,1,0,4096,10,297052.8
3,0,1,0,1,70,256,8,37959.2
4,0,0,1,1,30,32,8,124620.4
2,1,0,0,1,40,256,8,101329.6
3,1,1,1,1,80,4096,0,12120.2
3,1,1,0,0,80,4096,4,12113.6
2,0,0,1,1,80,128,2,17826.2
5,1,1,0,0,0,128,8,121444.4
1,0,1,1,1,90,16,2,17648.4
2,1,1,0,1,10,2,8,80232.4
3,0,1,0,0,20,256,4,12284.2
4,0,0,1,1,10,256,4,43123.0
1,0,1,1,0,30,32,2,17679.4
4,1,1,1,1,10,2048,4,43176.2
4,1,1,1,0,30,8,4,43318.0
5,1,1,1,0,100,2,8,121176.8
3,1,1,0,0,90,256,0,12093.4
3,1,1,1,0,80,1,8,42644.2
2,1,0,0,0,70,32,0,4815.0
2,0,1,1,0,70,128,8,102933.4
2,1,0,1,1,90,32,4,11862.8
4,1,0,0,0,80,2,6,26345.8
4,1,0,0,0,70,256,2,8918.4
5,0,1,0,1,20,4,0,9099.0
3,1,0,0,0,60,8,8,37438.6
3,1,1,0,0,50,16,10,47906.0
1,1,0,1,1,40,4,4,12455.2
3,0,1,1,1,100,64,6,10623.0
4,1,1,1,1,100,2,8,124232.2
5,1,0,0,1,30,8,10,300661.0
3,1,0,1,1,90,32,2,12283.8
4,0,1,0,1,80,64,10,113365.2
3,0,1,1,1,30,1,10,50122.0
5,1,0,0,0,20,4096,2,9148.0
1,1,1,1,0,80,64,10,102972.6
5,0,1,1,0,60,2,6,47460.0
2,0,1,1,1,20,32,2,17646.0
1,0,0,0,0,40,64,10,101666.6
2,0,0,0,1,90,128,8,100442.2
4,1,0,0,0,50,4096,10,113737.0
1,1,0,0,1,90,4096,8,100658.4
1,0,1,1,1,100,128,0,17744.0
2,0,1,0,0,20,64,2,5013.8
5,1,0,1,1,20,1024,4,9233.6
2,0,1,0,0,90,4,4,11892.2
5,0,0,0,1,20,1024,8,122385.4
1,1,1,1,1,90,16,8,105633.0
4,0,0,1,0,100,2,6,48805.0
3,0,0,1,1,30,2048,2,12147.6
2,1,0,1,1,30,1,4,15276.8
1,1,1,1,1,40,2048,10,102999.0
3,0,0,0,1,0,512,0,15922.0
4,0,0,1,0,70,32,10,415135.8
5,1,1,1,0,80,4,10,301310.0
2,1,0,0,1,30,1,0,11215.4
2,0,1,0,1,0,512,8,85233.4
2,0,1,0,1,60,512,0,4706.0
2,0,0,1,1,50,1,8,125057.4
3,1,0,0,1,0,1024,2,15808.8
3,1,1,1,1,70,128,8,38057.2
2,0,1,1,1,60,64,8,102773.6
2,1,1,1,1,50,64,0,17684.8
1,1,0,0,0,70,1,0,17674.0
2,0,0,1,0,80,2048,6,90888.2
4,1,0,1,0,70,1,10,420302.4
1,0,1,0,0,0,4096,4,18474.2
1,0,0,1,0,10,4096,10,105513.2
3,0,1,0,0,100,1024,10,48557.8
2,1,1,0,1,100,256,6,88375.6
4,0,1,1,1,40,4096,2,35934.2
2,1,0,0,0,30,4096,0,4867.4
4,0,1,0,0,10,1024,8,47061.2
3,1,1,0,1,90,128,0,12123.2
1,1,0,0,0,0,128,2,17916.2
3,1,0,1,0,40,1024,8,38094.8
3,1,1,1,0,80,2048,6,10591.2
5,0,0,1,1,80,8,8,121313.8
2,1,1,0,1,40,128,6,89592.6
3,1,1,1,1,90,512,10,48178.8
3,0,1,1,1,10,128,4,12418.0
5,0,1,0,1,0,4,8,120787.8
4,1,0,0,0,40,128,0,8975.8
2,0,1,0,1,80,4096,4,4291.0
2,1,1,1,1,90,512,10,102860.4
1,1,1,1,1,80,16,0,17736.6
5,1,0,0,1,90,2,10,298174.0
1,1,0,1,0,90,2,10,117836.4
2,1,1,0,1,50,32,2,4863.6
1,1,0,1,0,70,128,10,102980.0
4,1,1,0,1,70,512,6,19508.4
5,0,0,0,0,100,32,0,9132.4
3,1,1,1,0,90,4,2,12889.8
5,0,1,1,1,50,128,4,9205.4
2,1,0,0,1,20,16,0,5251.0
3,0,0,1,1,60,4096,2,12166.8
3,0,0,1,1,0,2048,10,48254.6
4,0,0,0,1,10,64,4,13944.4
2,1,0,1,0,30,1024,0,17671.2
4,0,1,0,1,50,2048,8,39640.4
3,0,0,0,0,20,4096,0,12185.0
4,0,0,1,0,20,2048,2,35565.2
3,1,1,0,0,50,2048,8,38006.4
4,0,1,1,1,10,128,10,415640.2
1,0,0,1,1,50,1,8,125571.6
2,0,0,1,1,20,512,2,17687.0
1,0,0,0,0,40,64,8,101464.0
5,0,1,0,0,60,128,2,9161.2
3,0,1,1,1,40,2048,10,48904.6
4,1,1,0,1,80,4096,10,112414.6
3,1,0,1,1,80,1,8,42711.6
1,0,0,0,0,20,128,8,101117.6
5,0,1,1,1,10,1024,0,9193.0
5,0,1,0,0,90,2048,8,121524.0
4,1,1,1,0,80,2048,0,35672.2
5,1,0,1,1,50,16,6,47678.6
1,0,0,1,0,80,64,0,17697.8
3,0,1,0,0,40,256,0,12203.8
4,1,0,0,1,70,128,10,113708.0
2,1,0,1,1,40,2048,10,103004.8
5,0,1,1,1,30,4096,2,9122.2
2,0,1,0,1,0,1,10,85548.4
1,1,1,0,1,50,4096,4,11785.4
5,0,0,1,1,50,512,10,301044.8
2,1,0,0,1,80,512,4,4304.8
2,1,1,0,1,20,1024,10,101339.0
5,0,0,0,0,80,512,4,9219.0
3,1,1,1,1,70,256,2,12449.2
5,0,0,0,0,10,16,2,9101.6
1,0,1,1,0,90,128,0,17731.8
4,1,0,1,1,90,256,2,35804.2
1,1,0,0,1,80,1024,8,101743.0
1,1,0,1,1,100,4096,6,91039.4
5,1,0,0,1,30,512,4,9119.6
3,1,0,1,0,80,8,10,47561.8
5,1,0,1,0,80,4,2,9197.4
3,1,0,0,1,50,16,6,11262.2
3,0,1,0,1,100,64,6,10645.0
3,1,1,0,0,50,256,4,12175.2
2,0,0,0,1,100,2,0,7444.4
5,0,1,0,1,30,2048,8,121803.6
2,1,1,0,0,100,32,10,99490.2
5,0,0,0,0,0,512,4,9199.4
4,1,0,0,0,50,2,6,26368.8
2,1,1,1,1,80,32,10,103454.0
3,0,0,0,1,0,1024,10,48113.6
2,1,1,1,0,90,2048,2,17629.2
2,1,0,1,0,100,1024,8,102605.0
5,1,0,0,0,60,1,4,9110.8
3,1,0,1,1,50,128,0,12153.0
3,0,1,0,0,90,64,10,48568.6
2,0,1,0,0,100,4096,10,101664.4
4,0,1,0,0,0,1,0,11890.0
1,1,1,1,0,0,2,10,131726.2
3,0,0,0,0,90,4,10,46701.6
5,1,1,1,0,60,32,10,299574.4
1,0,0,0,0,10,64,2,17738.8
4,0,0,0,0,80,2,2,9523.2
3,1,0,0,0,50,512,0,12229.8
3,0,0,0,1,80,1024,10,48642.6
4,1,0,0,1,60,512,6,19377.0
2,1,0,1,0,0,2048,2,17824.0
2,0,0,1,0,40,4096,8,103043.2
5,0,0,1,1,70,4096,10,298705.6
1,0,0,0,1,0,16,0,17876.6
5,1,1,1,1,0,8,10,299358.6
2,1,0,0,0,60,2048,6,88636.6
1,0,1,0,0,20,1,10,83477.6
3,0,1,1,1,90,1,0,14434.6
2,1,1,1,1,50,1024,10,103027.2
2,0,0,1,0,10,128,0,17643.0
5,0,0,0,1,80,1024,4,9161.8
2,1,1,1,0,70,4,10,113974.8
3,0,1,0,1,60,16,10,47917.8
2,0,0,1,1,60,2048,0,17676.4
4,1,1,1,1,50,64,6,49561.4
4,1,0,1,0,10,64,8,124443.4
4,0,1,0,0,100,4,0,9342.8
5,1,0,0,0,40,4,2,9116.8
3,0,0,0,0,90,16,4,12181.4
4,0,0,0,1,80,8,6,22210.8
1,0,0,0,1,70,128,8,101056.2
5,0,0,1,0,40,64,10,300740.6
3,1,0,0,1,20,1024,0,12178.6
4,0,1,1,1,10,64,2,35844.8
1,1,1,1,1,40,8,10,109459.2
3,1,0,1,0,70,256,2,12205.0
3,1,0,1,1,30,4,8,37581.6
4,0,0,0,0,60,2,4,15575.2
4,1,1,0,1,50,2048,4,13127.4
2,0,0,1,0,60,2048,4,11897.0
1,1,1,0,0,100,32,6,87715.2
4,0,1,1,0,80,8,8,124649.6
1,1,1,1,1,50,16,6,93733.6
2,0,1,0,0,70,4096,6,84697.8
1,0,0,0,0,60,256,10,101428.4
1,0,1,0,0,30,256,8,100492.4
3,0,1,0,1,30,2,10,48851.2
1,1,1,0,0,40,32,10,99968.8
5,1,1,1,1,80,128,2,9155.4
1,0,1,0,0,50,1024,6,89174.8
4,0,0,1,0,30,2,4,43216.0
3,0,0,1,1,0,2,6,20839.6
1,0,1,0,0,90,4096,10,100567.2
4,0,0,0,1,50,128,2,9035.0
5,0,1,0,0,40,32,6,47530.2
5,0,0,1,1,30,2048,4,9140.6
5,0,0,1,0,60,1024,4,9174.8
4,0,1,0,1,0,16,6,27522.4
5,0,1,1,1,30,1,2,9122.2
5,0,0,0,1,60,512,6,47699.2
4,0,0,1,0,40,2,4,43333.6
2,0,1,1,0,80,16,2,17639.0
5,1,1,0,1,0,8,8,121550.4
4,0,1,0,1,20,2,8,58867.8
3,1,1,1,1,20,8,4,12395.8
3,0,0,1,0,0,16,10,48163.2
1,1,1,1,0,60,8,8,109496.0
5,0,0,1,0,80,128,4,9202.8
4,0,1,0,1,10,128,2,9258.0
5,1,0,1,0,80,2,0,9144.0
1,1,0,1,1,60,64,6,90862.2
1,1,1,1,1,30,2048,8,103398.8
5,0,1,1,1,70,2048,2,9148.6
3,0,0,1,0,70,2048,0,12367.8
5,0,0,1,1,10,2,0,9240.2
4,1,0,1,1,80,128,2,35849.6
3,0,1,1,1,60,1,4,14324.2
4,0,0,1,1,60,2,6,48739.4
2,0,0,0,1,80,256,0,4692.6
2,0,0,1,1,20,512,10,103787.8
2,1,1,1,1,90,256,10,102913.2
3,0,0,1,0,70,64,2,12267.4
1,0,1,0,0,0,1024,2,17949.8
4,0,1,0,0,80,256,8,39170.6
3,1,1,0,0,100,512,8,37778.0
5,1,0,0,1,90,2048,4,9171.6
4,0,1,0,1,50,512,4,13063.4
4,0,1,1,1,70,4096,10,415538.6
4,0,0,0,1,100,32,4,12880.2
5,0,1,1,0,50,512,4,9236.4
4,0,1,0,0,50,2,10,181706.6
2,0,1,1,0,20,128,6,91791.2
4,0,0,1,0,70,8,6,49363.6
4,0,1,0,0,60,1,2,10026.2
2,0,0,1,1,100,2048,4,11797.6
2,0,1,0,0,50,8,0,5216.0
5,1,1,0,1,20,512,0,9303.0
3,0,0,1,1,20,8,10,47783.6
3,0,1,1,1,50,256,6,10949.2
2,1,1,1,0,10,1,6,116489.0
5,1,0,1,1,10,2048,8,121529.8
5,1,0,0,1,70,2048,0,9158.2
4,1,0,0,0,20,8,10,150729.8
1,1,1,1,1,40,1024,8,103114.0
1,0,0,1,1,20,8,4,12223.0
1,0,1,0,0,80,2,10,80469.2
2,1,1,1,1,30,8,2,17691.8
1,0,1,0,1,0,512,0,17968.2
3,0,1,1,0,20,4,0,12810.6
1,0,1,1,1,30,2,0,17713.8
3,0,0,1,1,80,16,0,12333.2
1,0,0,1,1,50,256,10,103076.6
5,1,0,0,1,10,4,0,9118.6
4,0,1,0,1,70,16,2,8975.0
5,0,1,0,1,80,1024,10,298395.2
4,1,1,1,0,90,256,4,43706.8
2,0,0,0,1,70,8,0,5158.8
3,1,0,0,1,60,1024,2,12004.4
4,0,1,1,0,50,16,6,49332.8
2,1,0,0,0,80,1024,10,101397.2
3,0,0,0,0,60,2,2,13113.8
4,0,1,0,0,10,256,2,9228.6
5,0,0,0,1,50,64,2,9135.2
3,1,1,0,0,40,16,4,12514.8
4,1,0,0,1,40,1,6,34953.8
3,1,1,0,0,80,4,8,37538.8
1,0,0,1,1,70,128,4,11891.4
5,0,0,1,0,100,2,6,47459.8
5,1,1,1,1,10,256,0,9167.8
2,1,1,1,0,70,512,10,102927.2
3,1,0,1,1,60,64,2,12227.6
2,0,1,1,1,90,4,6,103307.8
2,1,0,1,1,90,128,0,17673.0
4,0,1,1,0,70,1024,10,414188.6
4,1,1,0,0,70,32,4,12948.2
2,1,1,0,0,60,8,6,76363.4
5,1,0,0,0,40,8,2,9162.2
3,0,0,1,0,30,1,2,14517.2
2,0,0,0,0,60,32,4,4605.2
4,0,0,0,0,60,64,6,19425.2
2,1,0,1,0,100,2,10,117608.8
1,1,0,1,0,90,4,8,114247.2
4,0,1,1,1,10,1024,0,35873.0
5,1,0,0,1,100,512,2,9202.2
3,1,0,1,0,100,8,0,12415.6
2,0,0,1,1,70,128,4,11932.0
4,0,1,0,1,20,512,8,41965.2
2,1,1,0,0,80,8,10,86301.6
4,1,1,0,1,90,2,8,58473.4
4,0,1,0,0,50,32,8,40182.8
2,1,0,0,1,60,1024,2,4728.2
2,0,1,1,0,0,256,0,17785.4
1,0,1,1,1,0,1024,0,17909.4
2,1,1,1,0,60,32,8,103668.6
5,1,1,1,0,0,256,6,47446.2
1,0,0,0,0,70,4,10,81262.0
4,1,0,1,0,70,64,0,35809.4
3,0,1,0,1,70,16,6,11275.0
2,0,0,0,0,80,4,6,73242.8
2,1,0,1,1,60,8,2,17634.0
4,0,0,1,0,30,32,4,43407.8
1,0,0,1,1,80,2048,2,17697.4
2,0,1,0,1,60,256,4,4403.2
1,0,0,0,0,90,2,2,17730.0
4,1,0,0,1,10,128,8,46824.8
5,0,1,0,0,10,1024,2,9231.4
1,0,0,1,1,40,256,4,11930.4
1,0,0,1,0,80,32,10,103479.2
3,1,1,1,1,30,512,4,12280.8
4,0,1,1,0,80,64,2,35749.0
4,0,0,1,0,10,64,6,48750.2
3,1,0,1,0,0,64,6,20752.8
4,1,0,0,1,90,8,0,9123.6
1,1,0,0,1,100,128,4,11710.6
1,0,0,0,0,100,2,4,13242.4
4,1,1,0,0,20,1024,8,41897.8
4,0,0,1,0,10,2,6,48343.2
1,0,1,1,0,80,128,0,17698.2
4,1,1,1,1,100,64,4,43518.2
1,1,1,0,1,90,2,6,73535.6
1,0,1,0,1,50,2048,4,11780.4
3,1,1,0,0,0,1024,10,47945.6
1,0,0,1,1,30,512,2,17775.0
1,0,1,1,1,80,4,8,113950.4
4,0,1,1,1,70,64,10,416022.8
2,0,1,1,1,60,4096,0,17716.2
5,1,0,1,0,90,2048,6,47685.0
4,1,1,1,0,10,4096,6,48763.4
4,0,0,0,0,30,32,0,9015.8
1,1,1,0,0,0,1024,0,17934.4
2,0,1,1,0,40,128,4,11922.2
4,1,0,0,0,0,2048,8,75960.0
5,1,0,0,1,60,512,2,9174.8
3,0,1,0,1,0,128,4,15901.0
1,1,0,0,1,30,64,4,11904.6
2,1,1,0,0,60,4096,8,101362.6
3,1,1,0,1,70,2,0,13115.2
4,1,0,1,0,80,32,0,35938.0
4,0,0,0,0,70,256,6,19455.2
2,1,0,0,0,30,8,2,5191.8
2,1,1,1,1,30,32,4,11955.0
4,1,1,1,1,100,16,8,124804.0
4,0,0,0,0,10,64,10,143954.6
2,0,1,0,1,0,8,8,85628.8
5,0,1,1,1,0,2048,6,47597.8
1,1,1,1,0,90,2048,8,103122.6
4,1,0,0,1,100,16,6,20135.2
2,0,1,0,0,50,128,8,101585.2
1,1,1,1,1,10,8,6,98866.2
2,1,1,0,0,0,1024,2,11376.4
4,0,1,1,0,80,32,2,35730.2
3,0,0,0,1,0,512,8,44218.6
1,1,0,1,1,70,512,10,102925.6
5,1,1,0,0,20,1,10,298820.4
1,1,0,1,1,40,2048,6,91382.4
1,0,0,1,0,80,4096,4,11881.0
3,1,1,1,0,90,1024,8,37683.8
4,0,1,0,0,30,32,2,9001.4
3,0,1,1,0,50,512,6,10745.4
3,0,0,1,1,90,512,4,12077.8
2,1,1,1,0,80,4096,8,102613.6
4,0,1,1,1,80,2048,10,415246.4
2,1,0,0,0,30,256,4,4596.8
1,1,1,1,0,60,128,8,102570.2
2,1,0,0,1,90,1,0,11180.8
2,0,1,0,1,40,256,0,4832.2
4,1,1,0,0,100,128,6,19407.4
5,0,1,1,0,30,128,0,9135.2
4,0,0,1,0,60,32,2,35901.8
2,0,0,0,1,70,2048,6,84581.4
2,0,0,1,1,100,16,4,11984.0
5,0,0,1,0,90,1,2,9156.6
5,0,0,0,0,30,32,4,9109.2
5,1,0,1,0,60,32,8,121518.2
4,0,0,0,0,20,1,2,10086.6
4,1,0,1,0,20,1,0,35620.6
4,1,1,1,1,80,8,0,35615.8
3,0,0,1,1,40,1,2,14400.4
1,1,0,1,1,10,64,10,105630.4
1,1,1,0,1,80,32,0,17813.8
5,0,0,0,1,80,32,10,300807.0
3,1,0,0,0,70,512,2,12156.2
3,0,0,1,1,0,8,0,15920.4
5,1,1,1,0,10,4096,4,9168.4
5,0,0,0,0,30,256,0,9149.6
5,1,1,0,0,20,2,4,9120.0
2,0,0,1,1,80,256,10,102722.8
5,0,1,1,0,100,2,8,121314.0
4,0,0,1,0,90,1,10,418392.6
4,0,1,1,1,90,16,8,125089.2
3,1,1,0,0,20,256,0,12282.4
4,1,1,0,0,30,64,10,119516.2
2,1,0,1,1,60,1024,0,17640.0
1,0,1,1,1,80,1,4,15238.2
1,0,1,1,0,50,128,2,17725.4
2,1,0,1,1,50,2,0,17586.4
5,1,1,1,0,30,256,8,121717.8
2,1,0,1,0,60,256,6,90883.0
2,0,0,1,0,40,4096,10,103123.6
4,1,0,0,0,0,1,4,22073.2
5,0,1,1,1,40,2,4,9107.8
2,0,0,1,0,90,4096,2,17790.4
1,0,1,1,0,20,2048,8,103622.4
5,0,1,1,0,80,512,6,47672.4
