new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,performance
3,1,0,0,0,30,4,6,13611.2
4,1,1,1,1,70,2,4,43419.0
3,0,0,1,1,60,8,2,12521.6
5,0,1,0,1,10,512,6,47504.0
1,0,0,1,0,60,256,2,17688.2
4,1,1,1,1,10,128,6,48704.6
5,0,1,0,1,0,1024,2,9243.2
2,1,0,0,0,20,16,0,5241.6
1,0,0,0,1,90,32,8,98861.0
2,0,0,0,0,0,128,10,85318.8
2,0,1,1,1,100,1024,6,90725.2
2,0,1,1,1,70,512,10,102941.8
2,0,1,1,1,100,32,6,91679.0
4,0,0,0,1,20,8,0,9229.2
4,0,0,1,1,30,1,2,35882.4
5,1,0,0,1,50,512,10,300927.6
3,1,0,1,0,10,512,10,50393.4
4,1,0,1,1,80,4,8,124450.2
1,1,0,0,1,40,16,2,17718.8
2,1,1,0,0,30,8,8,86205.2
2,0,1,0,1,90,512,6,83201.2
1,0,0,0,0,50,512,2,17798.0
2,0,1,1,0,100,256,10,102649.8
1,0,1,1,1,90,16,10,105386.2
1,0,0,0,0,50,256,0,17683.8
4,0,0,0,1,0,256,10,274627.0
5,0,1,0,0,60,1024,10,302214.2
2,0,1,0,0,50,16,6,85299.2
1,1,0,0,1,70,4,6,72758.2
2,1,0,0,1,40,1,0,11209.0
1,0,1,1,0,50,512,10,102913.0
2,0,1,0,0,50,4096,4,4522.0
2,1,0,1,0,50,2048,0,17742.4
5,1,1,0,0,60,1024,8,122079.8
1,0,0,0,1,10,4,2,17809.2
4,0,0,1,0,90,512,6,49415.2
2,1,1,1,1,70,32,8,103648.0
2,1,0,0,1,60,512,6,88382.6
1,0,0,0,1,20,2048,8,100962.2
3,1,0,0,1,10,4096,8,39397.4
4,0,1,0,0,60,1,6,34803.8
5,0,0,1,1,90,8,2,9228.4
3,0,1,0,1,60,8,10,47598.4
1,0,0,1,1,60,512,10,102755.8
4,0,0,0,1,0,1,4,22074.2
4,0,0,1,0,0,2048,2,35562.8
1,1,1,0,1,80,256,10,102035.8
1,1,1,1,0,70,4,0,17753.6
5,1,1,0,0,90,1024,2,9112.4
2,1,1,0,1,60,1,10,83654.4
5,0,1,0,1,100,4,4,9120.2
2,0,1,1,0,10,4,10,114340.6
1,0,1,1,0,100,2,2,17661.0
1,1,1,1,0,50,2048,2,17803.6
5,0,1,0,0,60,32,6,47785.8
4,1,1,1,1,40,128,10,413790.4
5,0,1,0,1,0,256,8,121201.6
5,0,1,0,0,50,8,8,121611.8
4,0,0,0,1,100,1024,8,38801.8
1,1,0,0,0,50,128,6,89802.0
2,1,1,0,1,0,128,0,11382.8
1,1,0,0,0,30,16,0,17666.4
3,1,0,0,1,100,4096,8,37896.2
2,1,1,0,1,90,16,10,95318.2
2,1,0,0,1,40,2,0,7442.8
1,1,0,1,0,60,512,2,17763.4
3,0,0,1,1,90,1,4,14315.2
1,0,0,0,0,60,1,8,83436.6
5,0,1,0,1,50,256,8,121957.8
5,0,0,0,1,90,128,6,47782.6
5,0,1,1,0,30,1,2,9086.6
2,0,0,0,0,100,512,6,88279.2
4,1,1,1,1,30,4,4,43291.4
4,1,1,0,1,70,8,0,9122.4
4,1,0,1,1,10,64,6,48583.4
4,1,0,0,0,10,256,6,21690.2
5,0,0,1,0,0,4,8,121781.8
4,0,1,1,1,40,1,2,35869.8
4,1,0,1,0,80,2048,6,49550.4
1,0,0,1,1,100,2,10,117558.2
5,0,0,0,1,30,16,6,47518.6
1,0,1,0,1,10,4,4,12570.0
2,1,0,1,1,40,4,0,17664.4
1,0,1,1,0,80,512,8,102729.4
4,0,1,0,0,80,64,4,12759.4
3,1,1,0,1,0,2048,4,15797.6
1,1,0,1,1,0,16,4,18431.2
3,0,1,1,1,0,4,6,20783.4
4,1,0,0,0,50,1024,0,8960.0
4,0,0,0,0,20,1,10,266143.8
1,0,0,1,1,60,16,10,105392.0
3,0,1,1,1,100,1024,6,10589.4
1,1,0,0,0,60,32,4,11810.6
3,0,1,0,1,30,256,8,38134.2
3,1,0,1,1,50,4,4,12984.0
3,1,1,0,0,60,1024,4,12064.0
2,1,1,1,1,0,64,2,17840.2
4,1,1,1,1,70,1,0,35858.8
3,1,1,0,1,30,4096,10,48775.8
2,0,1,0,1,70,1,6,78459.2
1,1,1,1,0,100,8,2,17784.0
4,0,1,1,0,90,32,10,414961.8
3,1,0,0,0,80,8,8,37535.0
3,1,1,1,0,40,1024,4,12303.2
3,0,1,1,1,60,4096,10,48454.2
3,1,1,1,0,60,1,6,18330.2
3,0,1,1,1,70,4,8,37517.0
1,0,0,0,1,100,4,2,17691.0
4,0,1,1,0,80,64,8,124705.8
2,1,0,1,0,10,4,2,17699.0
5,1,0,0,0,0,4096,0,9273.6
4,0,1,1,0,100,16,2,35768.8
4,1,1,0,0,90,2,2,9517.6
1,0,1,0,0,40,256,0,17673.2
1,0,1,0,0,70,16,8,95171.8
3,0,1,0,0,20,128,8,38691.0
2,0,0,1,1,90,256,4,11896.8
5,0,0,1,1,80,64,8,120909.2
4,0,1,1,0,30,64,8,124564.0
4,0,0,1,1,0,64,4,39654.4
3,1,1,0,0,80,64,6,10595.4
3,1,1,0,1,30,4,0,12988.6
4,0,1,1,0,40,32,10,413979.6
3,0,0,1,0,40,8,0,12472.2
4,0,1,0,0,100,32,6,19583.4
2,1,0,1,1,70,2,0,17674.4
3,1,1,1,0,100,32,2,12095.2
5,1,1,0,1,90,4096,4,9202.4
2,0,0,1,0,20,1024,6,91655.4
3,1,1,0,1,30,64,8,38330.0
4,0,1,1,1,70,2,6,48762.2
2,0,0,1,0,40,2,8,117546.8
5,0,0,0,0,30,4096,10,299051.2
5,1,0,0,1,20,32,10,300344.4
3,0,1,1,0,100,16,6,11248.4
4,1,1,0,1,40,4096,4,13074.2
5,1,1,1,0,50,2,10,298649.8
2,1,0,0,0,30,4,2,5558.4
1,1,1,0,0,20,1,2,17702.6
1,1,1,0,1,90,1024,6,89115.2
5,0,0,0,0,50,512,0,9142.0
5,1,0,1,0,70,1,0,9112.8
4,0,1,0,1,0,128,6,27634.2
4,1,0,1,0,10,64,4,43172.4
4,1,0,0,1,0,32,2,12005.8
1,1,1,0,0,70,2,2,17643.0
1,1,0,1,0,20,4096,4,11999.0
3,0,0,1,0,50,512,10,48777.6
4,1,0,1,0,80,512,8,125059.6
3,0,1,1,1,20,32,4,12339.4
4,1,1,1,0,70,128,6,49731.0
3,1,1,1,1,70,512,0,12188.4
2,1,0,1,0,30,8,0,17633.4
3,1,0,1,0,40,1024,0,12078.6
2,1,1,0,1,20,4096,8,101099.2
4,1,1,0,1,90,128,4,12781.6
2,1,1,1,0,50,2,4,13340.8
3,1,1,1,1,100,8,8,37371.8
2,0,1,1,1,50,4096,8,102961.0
4,1,1,1,0,20,4096,2,35593.8
3,1,0,1,1,60,16,6,11260.8
4,1,1,0,0,0,4,10,274962.0
4,0,1,0,0,90,512,10,111807.0
5,0,0,1,0,30,512,0,9129.8
5,0,0,1,1,30,32,8,121564.6
5,0,0,0,0,70,2,4,9191.0
4,0,1,1,1,80,16,6,49558.2
4,1,0,1,0,80,16,2,35710.8
4,0,0,0,0,80,16,10,120535.4
4,1,1,1,1,10,4096,6,48618.6
3,1,0,0,0,10,512,2,12479.0
3,1,0,0,0,90,16,8,37485.2
1,1,1,0,1,0,2,10,85473.8
5,1,0,1,0,0,256,4,9271.0
1,1,0,0,1,60,64,0,17712.8
3,1,1,1,1,20,32,8,38525.4
2,0,0,1,0,30,32,2,17793.2
1,1,1,0,0,90,4096,6,88939.0
1,1,1,0,0,30,128,8,100628.4
4,0,1,1,1,80,64,4,43587.0
1,1,1,1,1,40,128,2,17728.4
5,1,1,0,1,100,256,6,47681.6
4,1,0,1,0,10,512,0,35796.6
2,0,0,0,0,80,8,2,5133.4
2,1,0,1,1,20,64,0,17734.8
2,0,1,1,1,20,4096,8,103737.4
1,0,0,0,1,20,4096,4,12012.6
5,1,0,0,0,50,1024,6,47649.0
4,0,0,1,1,0,4,4,39550.4
5,0,0,0,0,100,512,6,47660.0
4,0,0,0,1,90,256,0,8908.8
3,1,0,1,1,30,16,8,37641.4
2,0,0,1,1,10,1024,10,105440.0
5,1,0,0,1,0,128,4,9288.4
3,1,0,0,1,80,64,6,10641.8
5,1,0,1,0,100,256,8,122153.2
3,0,1,1,1,10,4096,0,12307.0
2,1,1,0,1,60,8,10,86329.6
1,1,1,0,0,30,4,4,12414.8
2,0,1,1,0,80,4,8,113680.8
2,0,0,1,0,0,1,10,131539.2
4,1,1,1,0,20,4,2,35714.8
5,1,1,1,0,50,1024,10,301347.8
3,0,1,1,1,90,2,2,13119.0
5,0,0,1,1,20,256,2,9130.2
3,0,1,0,0,70,2048,4,12145.8
5,0,1,1,1,10,1024,0,9193.0
1,0,1,0,1,80,64,6,89495.2
5,1,1,1,0,50,4,2,9193.2
3,0,1,0,0,50,2048,4,12128.4
5,1,0,1,0,80,16,6,47550.6
1,1,0,0,0,0,128,4,18543.4
1,0,1,1,0,40,2,10,117528.8
3,1,1,0,1,10,1024,10,50511.2
5,1,0,0,0,90,16,2,9244.6
3,1,0,0,0,60,32,4,12089.4
2,1,0,1,0,20,8,8,109712.4
2,1,0,0,1,100,32,10,99525.6
3,1,1,0,1,80,4,6,13581.0
2,0,1,1,1,70,512,6,91049.2
5,1,1,1,1,30,512,4,9165.8
4,0,1,0,0,10,4096,2,9261.2
3,0,1,1,1,20,1024,6,11062.2
2,0,0,1,1,90,2048,10,102935.4
4,0,1,0,1,80,2,4,15535.0
4,0,0,0,1,20,2,0,9605.2
5,0,1,1,0,100,1,8,121130.2
3,0,0,1,0,40,64,8,38057.6
3,1,0,1,1,80,1024,10,48612.8
2,0,0,1,1,50,16,10,105313.0
2,1,1,1,0,100,4096,0,17690.2
3,1,1,1,0,10,4,6,13797.6
3,1,0,1,0,50,4096,8,38004.4
1,0,1,0,1,60,512,4,11771.4
4,1,1,1,1,40,2,10,416068.6
2,0,1,0,1,90,32,4,4385.0
1,0,0,1,1,10,2,4,13377.0
1,0,0,1,0,60,1,10,125428.4
4,0,1,0,0,90,128,10,112084.6
3,0,1,1,0,60,4,8,37528.8
3,1,1,0,1,100,8,6,12107.8
1,1,0,0,0,50,8,2,17828.2
1,0,0,1,1,20,128,2,17733.4
4,1,1,1,1,20,512,0,35813.4
1,1,0,1,1,100,8,4,12141.4
4,0,0,1,1,80,4096,10,415760.0
4,1,0,0,0,40,2,2,9572.4
1,1,1,1,0,80,2,0,17653.8
2,0,1,1,1,60,512,2,17706.4
1,0,1,0,0,30,32,10,98665.6
5,1,1,1,0,100,256,2,9196.0
1,0,1,0,0,30,4096,6,88727.6
5,0,1,1,0,40,4,2,9149.2
5,0,1,0,1,50,1,8,121174.0
1,0,0,0,1,10,1,8,83596.4
3,0,0,1,1,10,32,4,12513.0
4,1,1,1,0,90,2,2,35653.0
5,1,1,0,1,20,1,8,120995.2
4,1,0,0,1,40,2048,0,8979.2
5,1,0,0,0,60,2,6,47356.4
1,1,0,0,0,0,128,10,85669.2
1,0,1,1,0,70,16,10,105448.6
2,0,1,1,0,60,128,6,90947.2
1,1,1,0,0,10,128,10,99372.6
1,1,0,0,1,0,512,4,18458.4
4,0,0,1,0,20,2048,8,124109.0
4,0,1,0,1,90,1,0,9997.0
2,0,1,1,1,90,8,10,109255.0
2,0,0,0,0,50,2048,2,4875.2
4,1,0,1,1,40,2048,8,125102.6
3,1,0,0,1,70,16,0,12232.8
3,1,1,0,0,70,2048,10,48449.4
1,1,1,0,1,50,32,6,88016.2
5,0,0,0,1,50,8,0,9163.8
3,1,0,0,1,100,512,8,38112.6
5,0,0,0,1,10,1,0,9172.6
2,1,0,0,0,40,64,4,4593.8
5,0,1,1,1,50,4,6,47662.2
2,0,0,0,1,70,64,8,101569.4
5,1,1,0,1,80,32,10,297925.8
5,1,1,1,0,0,256,6,47446.2
3,1,0,1,1,40,128,8,38272.2
2,1,0,0,1,100,64,0,4670.8
5,1,0,0,0,60,1024,8,122043.8
5,0,1,1,0,70,256,8,121774.6
5,1,0,0,0,80,1024,6,47800.0
5,1,1,1,0,0,512,6,47650.2
3,1,1,0,0,80,128,0,12187.0
3,1,1,1,0,80,8,6,12063.8
4,0,0,0,1,60,1024,2,8951.2
2,1,0,0,0,90,128,6,83277.8
1,0,0,0,0,90,16,4,11842.4
3,0,1,0,1,30,1,8,42627.4
4,0,1,1,1,10,8,8,123950.6
5,1,1,0,0,20,32,4,9133.4
4,0,0,1,0,10,256,0,36086.6
5,1,0,0,0,50,256,4,9177.8
4,0,1,0,0,0,1024,10,274650.2
4,0,0,0,0,30,16,8,42157.0
2,0,1,0,1,40,32,6,88018.6
2,1,0,1,1,80,256,10,102795.2
3,1,0,0,1,70,2048,0,12244.2
2,0,0,1,0,60,1,0,17783.4
4,1,0,0,0,70,8,8,48708.4
1,0,0,1,0,70,2,0,17659.8
2,0,0,1,0,0,2048,10,131462.6
5,0,0,1,1,100,4,4,9205.6
2,1,1,0,0,90,4096,4,4297.8
2,0,0,0,0,90,16,4,5048.8
5,0,0,1,0,30,32,0,9193.8
2,0,1,1,0,70,4,0,17610.2
2,1,0,1,1,30,32,10,103891.0
5,1,0,0,1,0,16,6,47411.6
1,1,1,1,1,40,2048,8,103118.6
4,1,0,1,1,90,512,0,35870.4
3,1,0,0,0,40,2,0,13053.8
2,0,0,0,0,20,64,0,5055.2
4,0,1,1,0,50,2048,2,35878.0
1,0,0,1,0,40,4,4,12461.4
2,1,0,1,0,30,128,0,17741.4
4,1,1,1,1,100,1024,2,35706.6
5,0,1,1,0,40,4,0,9112.2
1,1,1,1,1,90,8,8,109367.0
3,1,0,0,1,80,16,4,12220.6
2,0,1,0,0,20,512,0,5017.6
4,0,0,0,1,100,1024,0,8965.2
5,0,0,0,0,50,4096,8,122043.8
4,1,1,1,0,10,128,2,35779.4
3,1,0,0,1,60,1,2,14290.0
2,1,0,0,1,0,1024,10,85000.6
3,0,1,1,1,20,8,0,12493.0
3,0,0,0,1,90,1,10,50176.2
1,0,1,1,0,40,16,6,93953.6
5,0,1,1,0,30,64,10,302855.6
2,0,1,1,1,0,1024,10,131571.4
2,0,0,1,1,60,1024,10,102599.4
4,0,0,0,0,100,4096,6,19182.2
2,0,1,1,1,100,1024,8,102598.4
2,0,1,1,1,40,32,6,91814.6
1,1,0,1,1,80,4,4,12423.8
2,1,1,1,0,50,64,6,91000.2
4,0,0,1,0,0,64,4,39555.4
5,0,1,0,0,50,1,10,298421.6
5,1,0,1,1,80,2,8,120842.8
1,0,0,0,0,10,4,6,72780.4
5,1,1,1,1,20,32,4,9122.2
2,1,1,0,1,10,512,2,5736.2
2,0,1,0,0,90,1024,2,4647.6
3,0,1,0,0,90,64,6,10532.8
5,0,1,0,0,40,4,6,47531.8
1,1,0,0,1,30,2,2,17793.8
3,0,1,0,0,40,64,10,48833.0
2,0,0,1,0,20,2048,2,17651.8
1,1,0,0,1,50,4,6,72902.0
5,1,1,0,0,20,4,10,300231.0
2,1,0,1,0,70,4096,4,11850.4
1,0,0,1,1,10,8,0,17724.8
2,1,0,0,0,90,32,4,4427.6
3,1,0,1,1,70,64,6,10719.2
1,1,0,1,0,50,256,8,102948.0
5,0,1,1,1,60,32,8,121202.6
1,0,0,0,1,60,1,10,83369.0
1,1,1,0,0,80,64,4,11816.0
3,1,0,1,0,60,512,2,12073.2
5,0,0,1,0,20,512,6,47602.8
3,0,0,0,1,10,64,0,12400.4
3,0,0,1,1,10,32,10,50491.2
2,1,0,1,1,20,16,0,17677.6
2,0,1,1,1,90,128,8,102844.2
2,1,0,1,1,50,1,2,17608.6
3,0,0,1,0,80,16,10,47937.0
4,0,1,0,1,70,4096,0,8990.4
2,1,1,0,1,100,16,4,5041.0
4,1,1,1,1,70,32,4,43615.6
2,0,0,0,0,80,16,2,5003.6
1,0,0,0,0,50,1024,10,101283.6
1,1,0,0,1,80,1024,4,11801.8
1,0,1,1,0,80,64,2,17763.6
4,1,0,1,1,60,2,0,35819.6
2,0,1,0,1,90,256,8,100586.2
1,0,1,0,0,70,8,8,86023.4
1,0,0,1,0,100,2,8,117520.4
3,1,0,0,0,90,4,0,12986.6
5,0,0,1,1,70,128,2,9125.4
5,0,0,1,1,90,256,8,121501.2
1,1,1,0,1,20,4096,4,12026.0
4,0,1,1,0,20,2,4,43049.0
5,0,1,0,1,70,8,6,47562.6
3,1,1,1,0,20,4096,2,12168.0
4,1,1,0,0,0,2,0,11887.0
1,0,0,1,1,40,64,2,17742.0
3,0,1,1,1,70,16,6,11169.4
2,0,0,1,0,90,128,8,102889.0
2,1,0,0,1,0,2048,6,81979.2
1,0,0,1,1,10,8,10,109666.2
4,1,1,0,1,60,2048,10,113131.0
5,1,1,1,0,50,128,6,47584.0
1,1,0,0,0,90,4,10,80602.2
3,0,0,0,1,100,32,8,37752.6
2,0,0,1,1,10,1,2,17665.0
4,1,1,0,1,20,128,10,123778.8
5,0,1,1,0,0,4,4,9240.8
1,1,1,1,1,0,2048,4,18457.8
5,0,0,0,1,40,256,2,9210.0
2,0,0,0,1,60,1024,10,101545.0
2,1,1,0,1,0,256,6,82401.0
2,1,0,0,0,0,8,2,11418.2
2,1,0,1,1,80,8,2,17695.4
2,1,0,0,1,50,4096,10,101398.2
5,0,1,0,1,40,4,4,9139.4
4,0,1,0,1,30,64,8,41070.6
2,0,0,1,0,90,1,10,125208.2
3,1,1,1,1,10,32,10,50566.2
3,0,0,1,0,50,4,0,12849.4
1,1,1,0,0,60,16,0,17840.0
3,0,0,0,1,20,1,6,18194.8
3,0,0,0,1,30,1,2,14538.2
3,0,1,0,0,30,4096,6,10728.0
2,1,0,1,0,90,1,10,125914.2
1,1,1,1,0,70,128,2,17694.4
1,0,0,0,0,90,512,8,101124.4
5,1,1,0,0,10,64,8,121802.6
1,1,0,0,0,70,1,2,17664.8
3,0,1,0,0,10,8,0,12518.6
4,1,1,1,0,20,2048,2,35782.4
4,0,1,0,1,60,32,6,19774.8
1,0,1,1,0,50,4,10,114042.8
3,1,1,1,0,90,8,10,47356.6
2,0,0,0,1,50,1024,0,4881.6
2,1,1,1,1,0,2,6,123847.4
4,1,1,1,0,60,32,4,43569.2
3,1,1,0,1,30,2,2,13170.8
5,0,0,0,0,60,1,8,120828.8
2,1,1,1,0,20,4,6,103549.0
5,0,0,0,0,90,64,0,9163.0
4,0,1,1,0,0,64,4,39506.2
5,0,1,0,1,60,64,6,47566.6
3,0,0,0,0,70,256,8,38197.6
3,1,1,1,0,30,128,6,10678.2
4,1,0,0,0,30,512,4,13303.4
3,1,1,1,1,60,64,6,10507.4
1,1,1,1,0,70,256,10,103119.2
3,0,0,0,0,90,2048,8,37866.2
3,1,0,0,1,100,16,10,47905.0
4,1,1,1,1,50,2,2,35884.8
2,1,1,1,1,40,2,2,17608.4
5,0,0,1,0,10,16,2,9219.2
5,0,1,1,1,50,4096,2,9145.6
5,0,0,1,0,90,64,0,9164.2
4,0,0,0,0,0,128,0,11895.2
5,1,0,1,1,50,16,0,9202.6
5,0,1,1,1,70,2,0,9126.8
5,0,1,0,0,40,2,6,47456.2
1,0,1,1,1,10,512,6,93642.0
3,1,1,1,1,90,256,10,48571.8
5,0,0,1,1,80,2,2,9229.6
4,0,1,1,0,40,4,6,48727.8
5,0,0,1,1,90,8,8,121723.6
3,1,1,0,1,0,16,4,16351.2
2,0,1,1,0,30,256,4,11991.8
2,0,1,1,0,100,1024,2,17641.4
2,1,1,1,0,50,8,2,17686.0
5,0,1,1,1,100,16,6,47599.4
3,0,1,1,0,70,512,2,12249.4
3,1,0,1,1,20,1024,8,38592.4
5,0,0,1,0,60,2048,8,122385.6
4,1,1,1,0,40,4096,8,124677.0
3,1,0,1,0,70,2,8,39113.6
2,1,1,0,1,100,1,4,14712.2
2,1,0,1,1,50,2,0,17586.4
4,1,0,1,1,80,1024,0,35864.2
5,0,0,1,1,60,8,6,47652.6
4,0,1,1,0,90,16,10,416772.0
4,0,0,1,0,100,32,2,35904.6
5,0,1,1,0,90,512,6,47615.6
4,0,1,0,1,20,4,8,51932.0
1,1,0,0,0,10,128,8,99884.4
4,0,1,0,1,70,64,2,8919.6
1,1,0,1,1,10,8,6,98861.0
1,1,1,1,1,0,16,4,18518.6
3,0,1,0,1,80,2048,4,12333.0
3,0,1,1,0,10,16,8,38847.6
2,0,1,1,0,90,2048,6,91101.2
4,1,1,1,0,80,256,4,43516.4
4,1,1,1,0,40,32,0,35849.6
2,1,0,1,0,30,64,2,17701.8
4,1,1,0,1,50,8,0,9132.8
1,1,0,0,0,100,64,6,89728.0
3,1,1,1,0,30,128,2,12111.0
4,0,1,1,0,50,16,4,43569.2
4,0,1,0,0,90,64,10,112419.4
2,1,0,0,1,10,512,0,5732.4
2,0,1,0,0,10,4096,6,88134.6
2,1,1,1,1,90,32,0,17636.6
4,1,1,1,1,40,128,6,49283.0
4,1,0,1,0,30,4096,10,413824.6
3,1,0,1,1,20,32,10,49165.6
2,0,1,0,0,100,512,6,88791.8
2,0,0,0,1,100,64,8,101098.2
4,1,1,1,0,60,8,6,49215.8
3,0,0,1,0,30,8,8,37535.4
3,1,1,0,0,60,2,0,13139.4
1,1,0,1,0,50,256,4,11817.2
3,1,1,1,0,90,256,8,37682.4
4,0,1,1,0,50,4096,10,415443.2
3,1,0,1,1,100,256,2,12279.8
2,0,1,1,1,70,2,4,13276.8
5,0,1,1,0,70,4,6,47350.8
5,1,0,1,0,20,64,6,47607.8
5,0,0,1,1,20,64,0,9207.4
1,0,1,0,1,80,64,2,17737.4
1,1,0,1,0,40,1,10,125440.4
1,1,1,0,1,50,4,0,17682.2
5,1,0,0,1,80,256,8,121122.2
5,1,1,1,1,100,128,0,9249.4
3,1,1,1,0,0,1024,0,15895.4
5,0,1,0,1,40,128,2,9162.4
4,0,1,1,0,20,64,6,48703.2
1,0,0,0,0,0,8,2,17905.0
4,0,0,1,0,20,128,4,43389.8
2,0,1,0,1,30,2,0,7425.6
1,1,1,1,0,10,32,8,106051.8
5,0,0,1,0,40,4096,8,122008.6
3,1,1,0,1,40,2048,2,12120.0
1,0,1,0,0,0,512,0,17941.0
1,1,0,0,1,0,2048,2,17949.6
1,1,0,0,0,70,2048,8,100882.8
3,0,1,0,0,0,4096,8,44426.6
5,0,1,0,0,70,256,4,9191.2
5,1,1,1,0,10,2048,0,9142.4
1,0,0,1,0,100,512,6,90744.2
2,1,1,0,0,90,8,10,86059.6
2,0,0,0,1,90,128,0,4671.6
3,1,1,0,0,20,512,10,49339.8
4,1,1,0,0,20,4096,2,9101.4
3,0,1,0,0,30,2048,10,48748.0
4,0,0,1,1,50,512,0,35643.8
4,0,0,0,1,100,1,2,10039.6
2,0,0,0,0,80,256,8,101327.8
1,1,1,0,0,60,8,6,76265.2
2,0,1,1,0,70,4096,10,103001.4
5,0,0,1,0,70,32,10,299143.0
4,0,1,0,1,80,1024,8,39105.8
2,0,1,1,1,10,8,0,17618.0
2,0,1,1,0,0,512,2,17924.6
4,1,0,1,0,50,2048,2,35979.0
2,1,0,1,1,0,1,10,131482.6
3,0,0,1,0,20,4,8,37761.4
2,0,0,0,0,0,4096,6,82285.8
4,0,1,1,0,80,128,8,125084.4
3,0,0,1,1,10,128,0,12411.4
1,0,1,1,0,30,2,2,17717.0
5,0,0,1,1,10,16,8,121515.8
5,1,0,1,1,40,8,2,9176.6
4,1,0,1,1,90,32,6,49602.4
4,0,1,0,1,10,128,6,21602.0
1,0,0,0,0,70,2048,0,17699.6
4,1,0,0,1,20,8,8,49293.0
2,0,0,1,1,20,256,10,103873.0
2,1,0,1,1,70,16,2,17688.4
5,1,1,1,1,60,2,4,9133.4
5,1,0,0,1,90,8,2,9172.6
5,0,0,1,1,80,512,0,9281.0
1,1,1,1,1,50,4,2,17686.6
4,1,1,0,0,80,1,10,265572.4
1,0,1,0,1,80,4,6,73152.2
2,0,1,1,0,70,512,4,11837.4
4,1,0,0,0,40,4,8,51909.0
1,1,1,1,1,40,512,4,11923.0
3,0,1,1,0,60,512,4,12187.2
4,1,0,0,1,10,32,10,145071.4
5,0,0,0,1,40,4096,8,122383.8
1,1,1,1,0,90,4096,6,91233.2
2,1,1,1,0,100,256,6,90649.4
4,1,1,1,0,40,512,10,415543.4
1,0,0,0,0,50,2048,0,17758.4
1,0,0,0,0,0,2048,0,17962.0
1,0,0,1,1,100,2048,6,90672.6
1,0,1,0,0,10,32,4,12347.2
1,1,1,0,0,70,16,2,17734.8
3,1,0,0,0,40,1024,2,12139.4
1,1,1,0,1,100,512,0,17706.2
4,0,0,1,1,20,2048,8,123738.8
4,0,1,0,1,80,512,10,112911.6
3,0,1,1,1,40,1,4,14350.8
4,0,0,1,0,10,2048,8,124432.4
4,0,0,0,1,90,64,10,112728.8
4,0,1,0,0,100,1024,2,8899.8
1,0,0,1,0,30,4,10,114500.2
3,0,1,1,1,70,4,6,13650.4
2,0,0,1,0,70,8,0,17658.0
3,0,1,0,1,50,1,4,14382.2
4,0,0,0,1,30,128,4,13277.2
2,0,0,0,1,10,32,4,5614.8
4,1,1,0,1,60,4,8,51620.2
4,1,0,0,0,30,32,8,40867.6
5,0,0,0,0,60,2048,8,121708.8
1,0,0,1,0,20,4096,10,103797.6
3,0,0,0,0,50,2048,6,10771.2
3,1,0,1,1,0,2048,10,48158.4
1,1,1,1,0,70,64,6,91065.2
2,1,0,0,0,60,16,4,4791.0
5,1,0,0,1,70,4096,8,121960.8
2,0,1,1,0,0,256,10,131463.8
1,0,1,1,1,70,32,4,11802.4
1,0,0,1,1,20,256,8,103770.0
2,1,0,0,0,90,2048,2,4698.6
1,1,1,1,1,40,1,4,15236.4
3,0,0,0,1,60,1,0,14559.8
1,0,0,0,0,90,8,4,12123.4
3,0,0,1,1,60,512,4,12138.6
1,1,0,0,1,80,64,10,101748.0
3,1,1,0,1,0,4096,8,44349.6
3,0,0,0,1,70,128,4,12257.2
1,1,0,0,0,80,2048,0,17763.0
4,1,0,1,0,90,2048,10,418820.0
3,1,0,0,0,0,64,0,15877.0
2,0,1,0,1,100,256,10,101052.4
1,0,1,0,1,20,1024,2,17726.6
1,1,1,1,0,50,16,2,17714.8
4,1,1,0,1,20,16,10,127189.4
1,0,1,1,1,70,8,4,12067.4
3,1,0,1,0,80,64,10,48535.4
4,1,0,0,1,90,1,0,10014.8
1,1,0,1,1,30,4096,0,17731.4
5,1,1,0,0,70,8,6,47658.2
2,1,0,1,1,80,256,8,102592.8
5,1,0,1,1,20,4,10,299171.4
2,0,1,0,1,60,8,0,5136.4
5,1,1,1,0,30,8,6,47646.8
5,1,1,0,1,50,2,2,9155.0
5,0,1,0,0,100,2,6,47461.4
4,1,0,1,0,40,2048,8,124817.8
5,1,0,1,0,40,16,2,9199.6
1,0,0,1,0,100,4,6,103290.0
3,1,0,0,1,30,16,8,37719.0
4,1,1,0,0,70,1024,10,113531.4
1,1,0,0,1,0,512,8,85250.2
3,0,1,0,0,30,16,6,10994.4
3,0,0,0,1,20,1024,10,49221.0
1,0,0,0,1,20,64,4,12046.2
3,0,0,1,0,20,1,2,14252.6
1,0,1,1,1,0,8,8,132107.4
4,0,0,1,0,60,8,4,43424.6
1,1,1,1,0,60,256,10,102801.6
1,1,0,0,1,80,512,6,89587.6
1,1,1,1,1,10,4096,8,105773.0
4,1,1,1,0,50,2048,6,49499.8
2,1,0,1,0,50,8,0,17624.8
1,1,0,0,1,40,8,4,12080.2
4,0,0,0,1,80,64,10,113854.6
2,1,1,0,1,50,128,4,4550.4
1,0,0,0,1,70,128,4,11792.6
4,1,0,0,1,60,16,10,121553.8
5,1,0,1,0,100,512,4,9294.8
2,0,0,0,1,90,4096,2,4680.0
3,0,1,0,0,100,64,4,12242.8
