anyScriptOrigin,validate,onload,dpi,resolution,quality,indexed,mimeType,time
1,0,0,100,307200,0.9,4,1,1.35
1,0,0,100,307200,0.1,4,1,1.41
1,0,1,100,307200,0.1,4,4,1.46
1,0,1,100,307200,0.1,4,3,1.51
1,0,1,100,307200,0.1,4,2,3.06
0,0,1,100,8294400,0.9,1,1,1.79
0,0,1,100,8294400,0.1,1,1,1.74
0,1,0,100,8294400,0.9,1,1,1.85
0,1,0,100,8294400,0.1,1,1,1.89
0,1,1,100,8294400,0.1,1,4,2.09
0,1,1,100,8294400,0.1,1,3,2.35
0,0,1,100,307200,0.9,1,1,1.51
0,0,1,100,307200,0.1,1,1,1.48
0,1,0,100,307200,0.9,1,1,1.6
0,1,0,100,307200,0.1,1,1,1.63
1,0,0,100,8294400,0.9,1,1,1.64
1,0,0,100,8294400,0.1,1,1,1.64
1,0,1,100,8294400,0.1,1,4,1.85
1,0,1,100,8294400,0.1,1,3,2.01
1,0,1,100,8294400,0.1,1,2,3.03
1,1,0,100,8294400,0.1,1,4,2.05
1,1,0,100,8294400,0.1,1,3,2.2
1,0,0,100,307200,0.9,1,1,1.42
1,0,0,100,307200,0.1,1,1,1.41
1,0,1,100,307200,0.1,1,4,1.49
1,0,1,100,307200,0.1,1,3,1.47
1,0,1,100,307200,0.1,1,2,2.87
0,0,1,100,2073600,0.9,4,1,1.53
1,0,0,100,2073600,0.9,4,1,1.46
1,0,1,100,2073600,0.1,4,4,1.6
1,0,1,100,2073600,0.1,4,3,1.74
1,0,1,100,2073600,0.1,4,2,2.9
1,0,0,200,2073600,0.9,4,1,1.45
1,0,1,200,2073600,0.1,4,2,2.95
1,0,0,200,2073600,0.9,1,1,1.56
1,0,1,200,2073600,0.1,1,2,2.93
0,1,0,100,2073600,0.9,1,1,1.7
0,1,1,100,2073600,0.1,1,4,1.94
0,1,1,100,2073600,0.1,1,3,1.92
0,0,1,100,2073600,0.9,1,1,1.63
1,1,0,100,2073600,0.1,1,4,1.79
1,1,0,100,2073600,0.1,1,3,1.86
1,0,0,100,2073600,0.9,1,1,1.48
1,0,1,100,2073600,0.1,1,4,1.64
1,0,1,100,2073600,0.1,1,3,1.69
1,0,1,100,2073600,0.1,1,2,2.92
0,0,1,100,2073600,0.1,4,1,1.57
1,0,0,100,2073600,0.1,4,1,1.48
0,1,0,100,2073600,0.1,1,1,1.75
0,0,1,100,2073600,0.1,1,1,1.57
1,0,0,100,2073600,0.1,1,1,1.49
0,0,1,200,8294400,0.1,4,1,1.75
0,0,1,200,307200,0.1,4,1,1.5
1,0,0,200,8294400,0.1,4,1,1.73
1,0,0,200,2073600,0.1,4,1,1.44
1,0,0,200,307200,0.1,4,1,1.44
0,1,0,200,307200,0.1,1,1,1.62
0,0,1,200,307200,0.1,1,1,1.46
1,0,0,200,307200,0.1,1,1,1.4
0,1,0,200,307200,0.1,8,1,1.62
0,1,0,200,8294400,0.1,8,1,1.87
0,0,1,200,307200,0.1,8,1,1.46
0,0,1,200,8294400,0.1,8,1,1.78
1,0,0,200,307200,0.1,8,1,1.4
1,0,0,200,8294400,0.1,8,1,1.72
0,1,0,200,8294400,0.1,1,1,1.9
0,0,1,200,8294400,0.1,1,1,1.76
1,0,0,200,8294400,0.1,1,1,1.72
0,0,1,200,307200,0.9,8,1,1.51
0,1,1,200,307200,0.1,8,2,3.22
1,0,0,200,307200,0.9,8,1,1.4
1,1,0,200,307200,0.1,8,4,1.63
1,1,0,200,307200,0.1,8,3,1.74
1,1,0,200,307200,0.1,8,2,3.13
1,0,1,200,307200,0.1,8,4,1.48
1,0,1,200,307200,0.1,8,3,1.53
1,0,1,200,307200,0.1,8,2,3.03
0,1,0,200,307200,0.1,2,1,1.58
0,1,0,200,8294400,0.1,2,1,1.88
0,0,1,200,307200,0.1,2,1,1.44
0,0,1,200,8294400,0.1,2,1,1.75
1,0,0,200,307200,0.1,2,1,1.45
1,0,0,200,8294400,0.1,2,1,1.69
0,0,1,200,2073600,0.9,8,1,1.57
0,1,1,200,2073600,0.1,8,2,3.22
1,0,0,200,2073600,0.9,8,1,1.54
1,1,0,200,2073600,0.1,8,4,1.78
1,1,0,200,2073600,0.1,8,3,1.9
1,1,0,200,2073600,0.1,8,2,3.09
1,0,1,200,2073600,0.1,8,4,1.58
1,0,1,200,2073600,0.1,8,3,1.73
1,0,1,200,2073600,0.1,8,2,3.0
1,0,0,200,2073600,0.9,2,1,1.51
1,1,0,200,2073600,0.1,2,4,1.73
1,1,0,200,2073600,0.1,2,3,1.83
1,0,1,200,2073600,0.1,2,4,1.67
1,0,1,200,2073600,0.1,2,3,1.7
1,0,1,200,2073600,0.1,2,2,2.95
1,0,0,200,2073600,0.1,8,1,1.48
1,0,0,200,2073600,0.1,1,1,1.51
1,0,0,200,2073600,0.1,2,1,1.48
0,0,1,100,2073600,0.9,8,1,1.56
0,1,0,100,2073600,0.9,2,1,1.8
0,0,1,100,2073600,0.9,2,1,1.53
0,1,1,100,2073600,0.1,2,4,1.82
0,1,1,100,2073600,0.1,2,3,1.95
0,0,1,100,2073600,0.1,8,1,1.58
0,1,0,100,2073600,0.1,2,1,1.67
0,0,1,100,2073600,0.1,2,1,1.59
0,1,0,100,307200,0.9,2,1,1.73
0,0,1,100,307200,0.9,2,1,1.52
0,1,1,100,307200,0.1,2,4,1.7
0,1,1,100,307200,0.1,2,3,1.71
0,1,1,100,307200,0.1,2,2,3.1
0,1,0,100,307200,0.1,2,1,1.68
0,0,1,100,307200,0.1,2,1,1.45
0,1,0,100,8294400,0.9,2,1,1.89
0,0,1,100,8294400,0.9,2,1,1.82
0,1,1,100,8294400,0.1,2,4,2.1
0,1,1,100,8294400,0.1,2,3,2.48
0,1,0,100,8294400,0.1,2,1,1.92
0,0,1,100,8294400,0.1,2,1,1.75
1,0,0,100,2073600,0.9,8,1,1.49
1,1,0,100,2073600,0.1,8,4,1.75
1,1,0,100,2073600,0.1,8,3,1.95
1,1,0,100,2073600,0.1,8,2,3.12
1,0,1,100,2073600,0.1,8,4,1.66
1,0,1,100,2073600,0.1,8,3,1.71
1,0,1,100,2073600,0.1,8,2,2.8
1,0,0,100,2073600,0.9,2,1,1.45
1,1,0,100,2073600,0.1,2,4,1.76
1,1,0,100,2073600,0.1,2,3,1.88
1,0,1,100,2073600,0.1,2,4,1.61
1,0,1,100,2073600,0.1,2,3,1.69
1,0,1,100,2073600,0.1,2,2,2.87
1,0,0,100,8294400,0.9,2,1,1.71
1,1,0,100,8294400,0.1,2,4,1.99
1,1,0,100,8294400,0.1,2,3,2.35
1,0,1,100,8294400,0.1,2,4,1.9
1,0,1,100,8294400,0.1,2,3,2.09
1,0,1,100,8294400,0.1,2,2,3.06
1,0,0,100,2073600,0.1,8,1,1.46
1,0,0,100,8294400,0.1,2,1,1.63
1,0,0,100,2073600,0.1,2,1,1.49
1,0,0,100,307200,0.9,2,1,1.34
1,0,0,100,307200,0.1,2,1,1.38
1,1,0,100,307200,0.1,2,4,1.68
1,1,0,100,307200,0.1,2,3,1.69
1,1,0,100,307200,0.1,2,2,3.1
1,0,1,100,307200,0.1,2,4,1.47
1,0,1,100,307200,0.1,2,3,1.56
1,0,1,100,307200,0.1,2,2,2.93
