anyScriptOrigin,validate,onload,dpi,resolution,quality,indexed,mimeType,time
1,0,0,100,307200,0.9,4,1,4.29
1,0,0,100,307200,0.1,4,1,4.42
1,0,1,100,307200,0.1,4,4,4.68
1,0,1,100,307200,0.1,4,3,4.79
1,0,1,100,307200,0.1,4,2,5.98
0,0,1,100,8294400,0.9,1,1,6.39
0,0,1,100,8294400,0.1,1,1,6.3
0,1,0,100,8294400,0.9,1,1,7.34
0,1,0,100,8294400,0.1,1,1,7.39
0,1,1,100,8294400,0.1,1,4,7.87
0,1,1,100,8294400,0.1,1,3,8.65
0,0,1,100,307200,0.9,1,1,4.84
0,0,1,100,307200,0.1,1,1,4.79
0,1,0,100,307200,0.9,1,1,5.96
0,1,0,100,307200,0.1,1,1,5.87
1,0,0,100,8294400,0.9,1,1,5.72
1,0,0,100,8294400,0.1,1,1,5.77
1,0,1,100,8294400,0.1,1,4,6.26
1,0,1,100,8294400,0.1,1,3,6.79
1,0,1,100,8294400,0.1,1,2,6.0
1,1,0,100,8294400,0.1,1,4,7.56
1,1,0,100,8294400,0.1,1,3,8.22
1,0,0,100,307200,0.9,1,1,4.5
1,0,0,100,307200,0.1,1,1,4.4
1,0,1,100,307200,0.1,1,4,4.72
1,0,1,100,307200,0.1,1,3,4.68
1,0,1,100,307200,0.1,1,2,5.9
0,0,1,100,2073600,0.9,4,1,5.16
1,0,0,100,2073600,0.9,4,1,4.78
1,0,1,100,2073600,0.1,4,4,5.19
1,0,1,100,2073600,0.1,4,3,5.34
1,0,1,100,2073600,0.1,4,2,5.76
1,0,0,200,2073600,0.9,4,1,4.77
1,0,1,200,2073600,0.1,4,2,5.82
1,0,0,200,2073600,0.9,1,1,4.96
1,0,1,200,2073600,0.1,1,2,5.82
0,1,0,100,2073600,0.9,1,1,6.35
0,1,1,100,2073600,0.1,1,4,7.12
0,1,1,100,2073600,0.1,1,3,6.96
0,0,1,100,2073600,0.9,1,1,5.38
1,1,0,100,2073600,0.1,1,4,6.48
1,1,0,100,2073600,0.1,1,3,6.57
1,0,0,100,2073600,0.9,1,1,4.73
1,0,1,100,2073600,0.1,1,4,5.24
1,0,1,100,2073600,0.1,1,3,5.34
1,0,1,100,2073600,0.1,1,2,5.79
0,0,1,100,2073600,0.1,4,1,5.08
1,0,0,100,2073600,0.1,4,1,4.8
0,1,0,100,2073600,0.1,1,1,6.58
0,0,1,100,2073600,0.1,1,1,5.25
1,0,0,100,2073600,0.1,1,1,4.75
0,0,1,200,8294400,0.1,4,1,6.24
0,0,1,200,307200,0.1,4,1,4.76
1,0,0,200,8294400,0.1,4,1,6.21
1,0,0,200,2073600,0.1,4,1,4.8
1,0,0,200,307200,0.1,4,1,4.48
0,1,0,200,307200,0.1,1,1,5.91
0,0,1,200,307200,0.1,1,1,4.66
1,0,0,200,307200,0.1,1,1,4.39
0,1,0,200,307200,0.1,8,1,5.87
0,1,0,200,8294400,0.1,8,1,7.54
0,0,1,200,307200,0.1,8,1,4.66
0,0,1,200,8294400,0.1,8,1,6.2
1,0,0,200,307200,0.1,8,1,4.29
1,0,0,200,8294400,0.1,8,1,6.05
0,1,0,200,8294400,0.1,1,1,7.36
0,0,1,200,8294400,0.1,1,1,6.31
1,0,0,200,8294400,0.1,1,1,5.88
0,0,1,200,307200,0.9,8,1,4.85
0,1,1,200,307200,0.1,8,2,7.48
1,0,0,200,307200,0.9,8,1,4.2
1,1,0,200,307200,0.1,8,4,5.84
1,1,0,200,307200,0.1,8,3,6.03
1,1,0,200,307200,0.1,8,2,7.1
1,0,1,200,307200,0.1,8,4,4.75
1,0,1,200,307200,0.1,8,3,4.74
1,0,1,200,307200,0.1,8,2,5.95
0,1,0,200,307200,0.1,2,1,5.85
0,1,0,200,8294400,0.1,2,1,7.31
0,0,1,200,307200,0.1,2,1,4.65
0,0,1,200,8294400,0.1,2,1,6.08
1,0,0,200,307200,0.1,2,1,4.51
1,0,0,200,8294400,0.1,2,1,5.99
0,0,1,200,2073600,0.9,8,1,5.08
0,1,1,200,2073600,0.1,8,2,7.5
1,0,0,200,2073600,0.9,8,1,4.91
1,1,0,200,2073600,0.1,8,4,6.45
1,1,0,200,2073600,0.1,8,3,6.53
1,1,0,200,2073600,0.1,8,2,6.9
1,0,1,200,2073600,0.1,8,4,5.17
1,0,1,200,2073600,0.1,8,3,5.37
1,0,1,200,2073600,0.1,8,2,6.07
1,0,0,200,2073600,0.9,2,1,4.83
1,1,0,200,2073600,0.1,2,4,6.73
1,1,0,200,2073600,0.1,2,3,6.62
1,0,1,200,2073600,0.1,2,4,5.44
1,0,1,200,2073600,0.1,2,3,5.37
1,0,1,200,2073600,0.1,2,2,5.81
1,0,0,200,2073600,0.1,8,1,4.72
1,0,0,200,2073600,0.1,1,1,4.77
1,0,0,200,2073600,0.1,2,1,4.93
0,0,1,100,2073600,0.9,8,1,5.19
0,1,0,100,2073600,0.9,2,1,6.59
0,0,1,100,2073600,0.9,2,1,5.1
0,1,1,100,2073600,0.1,2,4,6.87
0,1,1,100,2073600,0.1,2,3,6.94
0,0,1,100,2073600,0.1,8,1,5.32
0,1,0,100,2073600,0.1,2,1,6.4
0,0,1,100,2073600,0.1,2,1,5.22
0,1,0,100,307200,0.9,2,1,6.18
0,0,1,100,307200,0.9,2,1,4.89
0,1,1,100,307200,0.1,2,4,6.24
0,1,1,100,307200,0.1,2,3,6.33
0,1,1,100,307200,0.1,2,2,7.35
0,1,0,100,307200,0.1,2,1,6.03
0,0,1,100,307200,0.1,2,1,4.67
0,1,0,100,8294400,0.9,2,1,7.42
0,0,1,100,8294400,0.9,2,1,6.26
0,1,1,100,8294400,0.1,2,4,7.81
0,1,1,100,8294400,0.1,2,3,8.61
0,1,0,100,8294400,0.1,2,1,7.6
0,0,1,100,8294400,0.1,2,1,6.37
1,0,0,100,2073600,0.9,8,1,4.75
1,1,0,100,2073600,0.1,8,4,6.49
1,1,0,100,2073600,0.1,8,3,6.88
1,1,0,100,2073600,0.1,8,2,7.05
1,0,1,100,2073600,0.1,8,4,5.39
1,0,1,100,2073600,0.1,8,3,5.3
1,0,1,100,2073600,0.1,8,2,5.77
1,0,0,100,2073600,0.9,2,1,4.78
1,1,0,100,2073600,0.1,2,4,6.45
1,1,0,100,2073600,0.1,2,3,6.59
1,0,1,100,2073600,0.1,2,4,5.32
1,0,1,100,2073600,0.1,2,3,5.34
1,0,1,100,2073600,0.1,2,2,5.81
1,0,0,100,8294400,0.9,2,1,5.88
1,1,0,100,8294400,0.1,2,4,7.4
1,1,0,100,8294400,0.1,2,3,8.51
1,0,1,100,8294400,0.1,2,4,6.42
1,0,1,100,8294400,0.1,2,3,6.77
1,0,1,100,8294400,0.1,2,2,5.91
1,0,0,100,2073600,0.1,8,1,4.75
1,0,0,100,8294400,0.1,2,1,5.85
1,0,0,100,2073600,0.1,2,1,4.77
1,0,0,100,307200,0.9,2,1,4.33
1,0,0,100,307200,0.1,2,1,4.36
1,1,0,100,307200,0.1,2,4,6.07
1,1,0,100,307200,0.1,2,3,6.12
1,1,0,100,307200,0.1,2,2,7.1
1,0,1,100,307200,0.1,2,4,4.7
1,0,1,100,307200,0.1,2,3,4.72
1,0,1,100,307200,0.1,2,2,5.77
