anyScriptOrigin,validate,onload,dpi,resolution,quality,indexed,mimeType,time
1,0,0,100,307200,0.9,4,1,7.23
1,0,0,100,307200,0.1,4,1,7.37
1,0,1,100,307200,0.1,4,4,7.58
1,0,1,100,307200,0.1,4,3,7.61
1,0,1,100,307200,0.1,4,2,9.51
0,0,1,100,8294400,0.9,1,1,18.38
0,0,1,100,8294400,0.1,1,1,18.27
0,1,0,100,8294400,0.9,1,1,18.04
0,1,0,100,8294400,0.1,1,1,18.56
0,1,1,100,8294400,0.1,1,4,18.41
0,1,1,100,8294400,0.1,1,3,19.27
0,0,1,100,307200,0.9,1,1,7.73
0,0,1,100,307200,0.1,1,1,7.77
0,1,0,100,307200,0.9,1,1,8.13
0,1,0,100,307200,0.1,1,1,8.0
1,0,0,100,8294400,0.9,1,1,17.27
1,0,0,100,8294400,0.1,1,1,17.39
1,0,1,100,8294400,0.1,1,4,17.73
1,0,1,100,8294400,0.1,1,3,18.61
1,0,1,100,8294400,0.1,1,2,9.47
1,1,0,100,8294400,0.1,1,4,18.82
1,1,0,100,8294400,0.1,1,3,19.32
1,0,0,100,307200,0.9,1,1,7.45
1,0,0,100,307200,0.1,1,1,7.26
1,0,1,100,307200,0.1,1,4,7.71
1,0,1,100,307200,0.1,1,3,7.54
1,0,1,100,307200,0.1,1,2,9.03
0,0,1,100,2073600,0.9,4,1,11.77
1,0,0,100,2073600,0.9,4,1,11.04
1,0,1,100,2073600,0.1,4,4,11.61
1,0,1,100,2073600,0.1,4,3,11.44
1,0,1,100,2073600,0.1,4,2,8.97
1,0,0,200,2073600,0.9,4,1,11.14
1,0,1,200,2073600,0.1,4,2,9.16
1,0,0,200,2073600,0.9,1,1,11.47
1,0,1,200,2073600,0.1,1,2,9.15
0,1,0,100,2073600,0.9,1,1,11.71
0,1,1,100,2073600,0.1,1,4,13.13
0,1,1,100,2073600,0.1,1,3,12.6
0,0,1,100,2073600,0.9,1,1,12.04
1,1,0,100,2073600,0.1,1,4,12.52
1,1,0,100,2073600,0.1,1,3,12.13
1,0,0,100,2073600,0.9,1,1,10.99
1,0,1,100,2073600,0.1,1,4,11.65
1,0,1,100,2073600,0.1,1,3,11.69
1,0,1,100,2073600,0.1,1,2,9.01
0,0,1,100,2073600,0.1,4,1,11.37
1,0,0,100,2073600,0.1,4,1,11.0
0,1,0,100,2073600,0.1,1,1,12.32
0,0,1,100,2073600,0.1,1,1,11.96
1,0,0,100,2073600,0.1,1,1,11.05
0,0,1,200,8294400,0.1,4,1,18.2
0,0,1,200,307200,0.1,4,1,7.69
1,0,0,200,8294400,0.1,4,1,18.46
1,0,0,200,2073600,0.1,4,1,11.27
1,0,0,200,307200,0.1,4,1,7.61
0,1,0,200,307200,0.1,1,1,8.12
0,0,1,200,307200,0.1,1,1,7.59
1,0,0,200,307200,0.1,1,1,7.38
0,1,0,200,307200,0.1,8,1,8.05
0,1,0,200,8294400,0.1,8,1,18.51
0,0,1,200,307200,0.1,8,1,7.69
0,0,1,200,8294400,0.1,8,1,17.5
1,0,0,200,307200,0.1,8,1,7.25
1,0,0,200,8294400,0.1,8,1,18.1
0,1,0,200,8294400,0.1,1,1,18.07
0,0,1,200,8294400,0.1,1,1,17.98
1,0,0,200,8294400,0.1,1,1,18.19
0,0,1,200,307200,0.9,8,1,7.99
0,1,1,200,307200,0.1,8,2,10.44
1,0,0,200,307200,0.9,8,1,7.14
1,1,0,200,307200,0.1,8,4,8.09
1,1,0,200,307200,0.1,8,3,8.28
1,1,0,200,307200,0.1,8,2,9.95
1,0,1,200,307200,0.1,8,4,7.5
1,0,1,200,307200,0.1,8,3,7.59
1,0,1,200,307200,0.1,8,2,9.34
0,1,0,200,307200,0.1,2,1,8.07
0,1,0,200,8294400,0.1,2,1,17.87
0,0,1,200,307200,0.1,2,1,7.6
0,0,1,200,8294400,0.1,2,1,17.7
1,0,0,200,307200,0.1,2,1,7.63
1,0,0,200,8294400,0.1,2,1,17.97
0,0,1,200,2073600,0.9,8,1,11.64
0,1,1,200,2073600,0.1,8,2,10.29
1,0,0,200,2073600,0.9,8,1,11.45
1,1,0,200,2073600,0.1,8,4,12.38
1,1,0,200,2073600,0.1,8,3,11.78
1,1,0,200,2073600,0.1,8,2,9.6
1,0,1,200,2073600,0.1,8,4,11.49
1,0,1,200,2073600,0.1,8,3,11.57
1,0,1,200,2073600,0.1,8,2,9.16
1,0,0,200,2073600,0.9,2,1,11.28
1,1,0,200,2073600,0.1,2,4,12.74
1,1,0,200,2073600,0.1,2,3,12.43
1,0,1,200,2073600,0.1,2,4,12.17
1,0,1,200,2073600,0.1,2,3,11.74
1,0,1,200,2073600,0.1,2,2,9.16
1,0,0,200,2073600,0.1,8,1,10.98
1,0,0,200,2073600,0.1,1,1,11.0
1,0,0,200,2073600,0.1,2,1,11.52
0,0,1,100,2073600,0.9,8,1,11.32
0,1,0,100,2073600,0.9,2,1,12.31
0,0,1,100,2073600,0.9,2,1,11.37
0,1,1,100,2073600,0.1,2,4,12.73
0,1,1,100,2073600,0.1,2,3,12.42
0,0,1,100,2073600,0.1,8,1,11.86
0,1,0,100,2073600,0.1,2,1,11.79
0,0,1,100,2073600,0.1,2,1,11.74
0,1,0,100,307200,0.9,2,1,8.44
0,0,1,100,307200,0.9,2,1,7.76
0,1,1,100,307200,0.1,2,4,8.44
0,1,1,100,307200,0.1,2,3,8.31
0,1,1,100,307200,0.1,2,2,10.09
0,1,0,100,307200,0.1,2,1,8.17
0,0,1,100,307200,0.1,2,1,7.72
0,1,0,100,8294400,0.9,2,1,17.83
0,0,1,100,8294400,0.9,2,1,18.11
0,1,1,100,8294400,0.1,2,4,18.48
0,1,1,100,8294400,0.1,2,3,19.16
0,1,0,100,8294400,0.1,2,1,19.14
0,0,1,100,8294400,0.1,2,1,18.34
1,0,0,100,2073600,0.9,8,1,11.02
1,1,0,100,2073600,0.1,8,4,12.07
1,1,0,100,2073600,0.1,8,3,12.61
1,1,0,100,2073600,0.1,8,2,9.64
1,0,1,100,2073600,0.1,8,4,12.14
1,0,1,100,2073600,0.1,8,3,11.85
1,0,1,100,2073600,0.1,8,2,8.85
1,0,0,100,2073600,0.9,2,1,11.29
1,1,0,100,2073600,0.1,2,4,12.36
1,1,0,100,2073600,0.1,2,3,12.03
1,0,1,100,2073600,0.1,2,4,11.82
1,0,1,100,2073600,0.1,2,3,11.57
1,0,1,100,2073600,0.1,2,2,8.94
1,0,0,100,8294400,0.9,2,1,17.46
1,1,0,100,8294400,0.1,2,4,18.24
1,1,0,100,8294400,0.1,2,3,19.55
1,0,1,100,8294400,0.1,2,4,18.74
1,0,1,100,8294400,0.1,2,3,18.29
1,0,1,100,8294400,0.1,2,2,9.32
1,0,0,100,2073600,0.1,8,1,11.28
1,0,0,100,8294400,0.1,2,1,18.21
1,0,0,100,2073600,0.1,2,1,11.69
1,0,0,100,307200,0.9,2,1,7.31
1,0,0,100,307200,0.1,2,1,7.39
1,1,0,100,307200,0.1,2,4,8.43
1,1,0,100,307200,0.1,2,3,8.02
1,1,0,100,307200,0.1,2,2,9.62
1,0,1,100,307200,0.1,2,4,7.63
1,0,1,100,307200,0.1,2,3,7.61
1,0,1,100,307200,0.1,2,2,9.01
