ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,performance
0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,64936.8
0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,69160.2
0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,75560.2
0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,86605.4
1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,81487.8
1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,80263.0
1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,79595.4
0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,92198.6
1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,85449.8
0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,82867.4
1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,64647.4
1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,64520.2
0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,81098.4
0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,88061.4
0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,82521.2
0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,77791.4
1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,68300.6
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,77623.4
0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,89255.8
1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,74225.8
0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,80216.6
0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,89957.6
1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,83280.2
1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,95004.6
0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,66261.8
0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,77432.8
0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,86180.0
0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,69476.6
0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,83128.0
1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,79681.4
1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,73638.6
0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,81232.6
0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,66982.2
0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,72605.8
1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,87815.0
1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,61471.8
1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,67001.2
0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,63807.2
0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,84238.8
0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,75966.2
1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,77842.6
0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,76237.4
0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,89753.0
0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,80924.0
1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,83735.2
1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,69018.2
1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,70121.0
0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,62669.6
0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,68126.4
0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,80339.8
1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,89288.4
1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,80155.4
0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,84701.6
1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,89999.4
0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,59577.8
0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,63973.8
0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,74957.6
1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,66939.4
1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,77225.2
1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,83830.8
0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,73949.2
1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,63609.0
0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,79829.6
0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,88880.0
1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,83783.2
0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,87263.0
1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,67955.2
1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,71903.6
0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,83403.2
0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,63359.0
0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,80479.4
0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,74053.6
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,63779.0
1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,80597.8
1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,60293.4
1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,99414.0
0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,82159.8
1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,85289.4
1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,60836.8
1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,80260.8
1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,94579.8
0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,80346.2
0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,70493.8
1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,74397.2
1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,82683.0
1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,81154.2
0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,65068.0
1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,75705.6
0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,64905.4
1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,73812.2
1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,82763.4
1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,93037.2
0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,88027.4
1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,64244.6
1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,76987.6
1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,66563.6
0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,70992.8
0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,88667.8
1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,75199.6
0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,73004.4
0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,65596.4
1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,78382.2
1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,97111.6
0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,79682.4
0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,68888.0
1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,101925.8
1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,65436.2
1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,69191.2
1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,72519.4
0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,89405.0
0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,70669.8
0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,77585.0
1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,84021.6
1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,80343.2
1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,83734.6
0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,94475.0
1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,82500.0
1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,71024.2
1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,74793.8
1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,89536.8
0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,71716.2
0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,74747.0
0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,88348.0
0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,80960.0
1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,91222.8
1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,79349.8
0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,61696.4
1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,79231.0
0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,77360.4
1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,63844.0
1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,71937.8
0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,84887.8
1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,78994.6
1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,84215.6
1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,92476.2
1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,81941.8
1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,71362.2
0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,94250.2
0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,78018.0
1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,80156.0
1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,86231.4
0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,68340.6
1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,81425.4
1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,91973.8
0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,83190.2
0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,77409.8
1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,84167.4
1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,70717.6
1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,68089.6
1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,69026.0
0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,71676.8
0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,76255.0
0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,69429.6
0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,85931.6
1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,97421.6
0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,63879.8
0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,94124.2
1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,75772.2
0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,72092.6
1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,73795.0
1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,95691.0
0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,73195.8
1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,75350.0
0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,71910.0
0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,76049.0
0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,85230.4
0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,74807.0
0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,79060.0
0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,64026.2
1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,90538.4
0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,78288.2
0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,86342.8
1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,90413.2
1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,90226.0
1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,69089.2
0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,81394.4
0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,77689.8
0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,88705.2
0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,67858.4
0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,79318.4
0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,94457.0
1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,79936.4
0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,76263.2
1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,79110.4
0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,85007.6
0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,66532.4
0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,84855.8
1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,79766.8
1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,74632.8
1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,67833.0
0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,80462.4
1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,76167.0
1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,80345.8
0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,70054.0
0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,88042.0
1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,92774.2
0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,80400.2
1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,97604.2
1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,83519.6
0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,84368.0
0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,81211.0
1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,80925.6
0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,88803.6
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,58718.2
0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,70425.0
0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,75320.8
0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,90027.0
0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,90729.6
0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,81249.0
1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,72717.2
0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,86159.8
0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,65317.2
1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,72694.8
1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,93820.4
0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,61436.8
1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,73730.6
1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,83348.4
1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,85058.0
1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,85538.4
1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,86659.8
1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,85003.6
1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,75895.4
0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,68519.6
1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,72888.0
1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,67995.6
1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,80742.0
1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,72663.6
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,77762.2
1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,80308.4
1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,79478.6
1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,75850.8
1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,84010.2
1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,85754.4
1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,83877.6
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,75314.6
1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,74349.2
0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,69562.2
1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,81701.6
0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,85576.6
0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,75049.6
0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,72693.8
0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,87970.4
0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,84509.6
0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,79686.8
0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,62831.4
1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,66923.6
1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,89051.8
1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,82542.8
0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,73973.8
1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,75694.4
0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,94678.6
1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,73350.0
1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,86151.2
0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,80674.6
1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,87942.2
1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,89501.2
0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,59098.4
1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,68019.4
1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,60809.8
1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,69202.2
0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,79186.8
0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,69584.2
0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,83247.6
0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,68451.4
0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,88948.0
1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,84045.4
0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,70395.4
0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,86280.2
1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,85918.2
0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,80364.2
0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,68457.4
0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,79000.0
1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,100258.6
0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,68019.2
0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,78910.6
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,57722.6
1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,65160.2
0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,86345.4
1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,81343.8
0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,74389.0
0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,61614.0
0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,67524.8
1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,80752.4
1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,74082.4
0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,86043.2
1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,81715.6
1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,71767.8
1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,69838.8
1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,95032.4
1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,74951.4
0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,70923.8
0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,83554.4
0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,59128.4
1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,83270.0
0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,93037.6
0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,66758.4
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,66780.2
1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,67343.6
1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,91654.6
0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,68513.0
0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,65869.2
1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,84583.6
0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,82113.4
1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,62589.8
0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,68642.6
1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,82726.2
0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,73218.0
1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,63654.6
1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,81503.0
1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,78206.6
1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,72132.0
0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,90006.0
0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,84944.8
0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,69923.6
0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,74949.4
0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,98578.8
1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,93294.2
0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,74339.2
1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,89430.2
1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,88680.2
1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,81806.0
0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,82445.6
1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,79895.8
0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,84262.0
0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,84262.0
0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,68771.2
1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,90379.6
0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,78414.6
1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,78089.0
1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,76386.2
1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,67141.8
0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,76429.0
1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,67355.4
1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,84397.6
0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,90665.6
0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,65338.4
0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,81782.6
0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,57667.0
1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,64945.6
0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,76123.6
1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,78829.2
0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,87194.0
0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,80868.0
1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,79318.4
1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,85304.4
1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,77626.6
0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,74055.6
0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,66559.6
1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,65869.8
1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,82319.6
1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,68830.2
1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,96933.0
0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,84801.6
0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,76826.6
1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,86869.8
1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,73075.8
0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,90448.8
1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,68451.8
1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,71701.4
1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,66698.8
0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,58631.8
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,60273.8
1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,72801.6
1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,77120.6
0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,81105.8
1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,84928.6
1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,75657.4
1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,71360.4
1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,87363.6
1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,78931.4
0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,81139.4
0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,86756.4
0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,70067.2
1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,77983.4
0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,60443.6
